cell_id,centroid_x,centroid_y,reddot,blackdot,score
1,318.69,129.02,NaN,NaN,NaN
2,835.36,124.88,NaN,NaN,NaN
3,775.50,245.34,NaN,NaN,NaN
4,850.19,270.28,NaN,NaN,NaN
5,839.67,187.43,NaN,NaN,NaN
6,803.90,353.58,0,0,0.0000
7,78.12,361.06,NaN,NaN,NaN
8,701.13,49.01,0,0,0.0000
9,317.70,194.83,NaN,NaN,NaN
10,263.17,190.00,0,0,0.0000
11,744.86,176.07,2,2,0.0000
12,808.27,296.26,NaN,NaN,NaN
13,118.77,156.81,NaN,NaN,NaN
14,1298.67,884.73,NaN,NaN,NaN
15,1137.11,841.30,NaN,NaN,NaN
16,1194.36,863.52,NaN,NaN,NaN
17,904.72,77.01,0,0,0.0000
18,1625.19,161.65,3,4,0.0000
19,1457.44,821.21,0,0,0.0000
20,938.55,26.83,NaN,NaN,NaN
21,970.58,218.32,0,0,0.0000
22,1328.59,778.70,NaN,NaN,NaN
23,1403.65,876.16,NaN,NaN,NaN
24,909.30,282.58,0,0,0.0000
25,1650.60,206.66,NaN,NaN,NaN
26,1460.97,332.73,NaN,NaN,NaN
27,1377.25,773.38,2,2,0.0000
28,1103.72,883.71,3,3,0.0000
29,908.16,161.72,3,6,2.0000
30,1241.78,821.18,NaN,NaN,NaN
31,1413.30,760.59,NaN,NaN,NaN
32,1928.29,229.91,2,1,0.0000
33,1854.31,282.98,NaN,NaN,NaN
34,1810.10,841.47,NaN,NaN,NaN
35,2158.17,477.83,3,6,2.0000
36,1757.10,191.15,0,0,0.0000
37,2306.60,406.79,NaN,NaN,NaN
38,1905.64,813.09,0,0,0.0000
39,2262.63,439.98,NaN,NaN,NaN
40,2168.02,330.30,0,0,0.0000
41,2325.43,307.65,NaN,NaN,NaN
42,1680.47,318.36,2,3,0.0000
43,1873.02,632.27,0,0,0.0000
44,1935.55,98.65,NaN,NaN,NaN
45,2407.47,294.65,NaN,NaN,NaN
46,2246.78,312.44,0,0,0.0000
47,2079.40,368.65,NaN,NaN,NaN
48,1881.99,31.06,3,8,2.6667
49,1739.43,390.58,0,0,0.0000
50,1853.47,354.69,3,1,0.0000
51,2348.11,477.29,NaN,NaN,NaN
52,2393.50,368.16,NaN,NaN,NaN
53,1997.12,407.72,0,0,0.0000
54,2396.96,419.99,NaN,NaN,NaN
55,1819.28,216.63,2,3,0.0000
56,2007.14,372.99,NaN,NaN,NaN
57,2430.90,121.14,NaN,NaN,NaN
58,2336.49,365.84,NaN,NaN,NaN
59,2114.28,326.74,0,0,0.0000
60,1830.38,414.12,NaN,NaN,NaN
61,1709.94,286.19,NaN,NaN,NaN
62,2023.93,235.90,0,0,0.0000
63,1970.32,344.41,NaN,NaN,NaN
64,1879.06,397.40,NaN,NaN,NaN
65,2300.53,337.03,2,3,0.0000
66,2002.87,298.64,NaN,NaN,NaN
67,1785.78,389.52,2,4,2.0000
68,2208.72,396.12,NaN,NaN,NaN
69,2389.66,484.27,0,0,0.0000
70,2247.03,364.80,2,7,3.5000
71,2354.67,59.11,0,0,0.0000
72,2369.15,430.04,0,0,0.0000
73,2026.83,330.24,NaN,NaN,NaN
74,2375.83,321.51,NaN,NaN,NaN
75,3141.98,483.70,2,2,0.0000
76,3175.76,144.61,0,0,0.0000
77,3032.02,110.82,NaN,NaN,NaN
78,3133.81,231.81,2,3,0.0000
79,2474.01,319.12,NaN,NaN,NaN
80,2540.04,171.05,NaN,NaN,NaN
81,3129.53,366.24,NaN,NaN,NaN
82,3190.96,496.59,0,0,0.0000
83,2441.17,489.96,2,5,2.5000
84,2612.47,56.90,NaN,NaN,NaN
85,3130.89,57.22,2,1,0.0000
86,2469.89,210.01,NaN,NaN,NaN
87,2555.24,96.62,NaN,NaN,NaN
88,3104.21,324.79,0,0,0.0000
89,2543.38,43.13,NaN,NaN,NaN
90,2544.37,336.77,NaN,NaN,NaN
91,3131.03,289.09,0,0,0.0000
92,2521.45,212.48,NaN,NaN,NaN
93,3070.28,64.78,NaN,NaN,NaN
94,3063.24,582.92,NaN,NaN,NaN
95,3099.12,420.74,2,5,2.5000
96,2460.17,427.97,NaN,NaN,NaN
97,2555.06,380.26,NaN,NaN,NaN
98,3074.71,135.92,NaN,NaN,NaN
99,2435.77,378.66,NaN,NaN,NaN
100,2650.54,128.96,0,0,0.0000
101,3042.07,516.50,2,2,0.0000
102,2454.98,83.51,NaN,NaN,NaN
103,3034.88,20.54,0,0,0.0000
104,2941.41,543.66,0,0,0.0000
105,2513.82,490.76,NaN,NaN,NaN
106,2558.03,417.01,NaN,NaN,NaN
107,2486.15,477.91,2,4,2.0000
108,3085.24,544.39,NaN,NaN,NaN
109,2511.53,437.03,NaN,NaN,NaN
110,2486.81,386.38,NaN,NaN,NaN
111,2709.86,143.96,0,0,0.0000
112,2540.18,515.48,NaN,NaN,NaN
113,3042.65,432.10,0,0,0.0000
114,3063.92,380.85,NaN,NaN,NaN
115,2562.75,454.67,0,0,0.0000
116,3877.18,515.99,NaN,NaN,NaN
117,3528.26,227.25,0,0,0.0000
118,3702.28,323.99,NaN,NaN,NaN
119,3216.77,418.05,NaN,NaN,NaN
120,3539.88,157.76,0,0,0.0000
121,3761.75,412.57,0,0,0.0000
122,3330.09,739.13,2,7,3.5000
123,3315.49,682.51,NaN,NaN,NaN
124,3211.00,264.05,0,0,0.0000
125,3254.27,371.71,0,0,0.0000
126,3895.51,453.49,NaN,NaN,NaN
127,3312.44,620.87,NaN,NaN,NaN
128,3604.81,251.65,NaN,NaN,NaN
129,3855.52,600.03,0,0,0.0000
130,3646.58,691.55,0,0,0.0000
131,3453.67,226.11,3,4,0.0000
132,3242.11,106.71,3,2,0.0000
133,3512.33,479.74,0,0,0.0000
134,3240.42,306.51,0,0,0.0000
135,3947.55,639.83,2,4,2.0000
136,3932.27,558.83,NaN,NaN,NaN
137,3906.67,732.81,0,0,0.0000
138,3241.02,532.30,0,0,0.0000
139,3347.05,808.27,NaN,NaN,NaN
140,3272.11,494.37,2,4,2.0000
141,3233.46,499.09,4,5,0.0000
142,3659.77,401.19,NaN,NaN,NaN
143,3929.14,702.49,0,0,0.0000
144,3281.53,631.03,NaN,NaN,NaN
145,3605.29,193.24,0,0,0.0000
146,3668.79,720.63,0,0,0.0000
147,4716.47,892.39,NaN,NaN,NaN
148,4447.72,877.30,2,2,0.0000
149,4586.85,722.32,2,7,3.5000
150,4292.26,775.65,2,3,0.0000
151,4059.85,726.01,4,8,2.0000
152,4619.47,626.53,NaN,NaN,NaN
153,4439.15,794.13,NaN,NaN,NaN
154,4492.39,552.20,NaN,NaN,NaN
155,4485.44,739.01,NaN,NaN,NaN
156,4731.98,754.48,NaN,NaN,NaN
157,4155.14,843.39,0,0,0.0000
