cell_id,centroid_x,centroid_y,reddot,blackdot,score
11531,13205.59,13817.02,NaN,NaN,NaN
11532,13491.37,13950.73,NaN,NaN,NaN
11533,13222.40,13359.47,3,4,0.0000
11534,13485.98,13691.20,NaN,NaN,NaN
11535,13234.90,13557.52,NaN,NaN,NaN
11536,13657.30,13279.58,2,4,2.0000
11537,13315.64,13591.05,2,2,0.0000
11538,13615.26,13626.31,NaN,NaN,NaN
11539,13631.46,13801.58,0,0,0.0000
11540,13195.96,13214.12,NaN,NaN,NaN
11541,13610.24,13883.72,NaN,NaN,NaN
11542,13573.84,13742.95,2,3,0.0000
11543,13260.98,13864.42,2,4,2.0000
11544,13523.92,13524.85,NaN,NaN,NaN
11545,13579.54,13475.25,NaN,NaN,NaN
11546,13412.44,13386.02,NaN,NaN,NaN
11547,13325.92,13914.41,0,0,0.0000
11548,13472.97,13340.61,2,3,0.0000
11549,13429.14,13597.27,NaN,NaN,NaN
11550,13425.74,13940.20,0,0,0.0000
11551,13248.74,13650.23,2,2,0.0000
11552,13649.24,13744.93,NaN,NaN,NaN
11553,13695.44,13874.54,0,0,0.0000
11554,13665.57,13591.79,3,3,0.0000
11555,13493.97,13617.33,NaN,NaN,NaN
11556,13484.28,13818.67,NaN,NaN,NaN
11557,13566.98,13914.40,NaN,NaN,NaN
11558,13687.20,13660.18,NaN,NaN,NaN
11559,13738.72,13650.31,NaN,NaN,NaN
11560,13364.26,13722.73,3,4,0.0000
11561,13541.77,13582.85,NaN,NaN,NaN
11562,13249.34,13717.15,0,0,0.0000
11563,13618.25,13672.59,0,0,0.0000
11564,13578.78,13567.73,0,0,0.0000
11565,13437.02,13832.70,NaN,NaN,NaN
11566,13764.25,13627.92,NaN,NaN,NaN
11567,13336.08,13676.58,0,0,0.0000
11568,13559.62,13814.65,2,5,2.5000
11569,13780.61,13711.96,0,0,0.0000
11570,13536.36,13861.70,NaN,NaN,NaN
11571,13472.12,13756.55,0,0,0.0000
11572,13657.58,13924.25,0,0,0.0000
11573,13410.30,13662.74,0,0,0.0000
11574,13562.39,13663.06,NaN,NaN,NaN
11575,13735.09,13496.06,0,0,0.0000
11576,13204.19,13624.88,NaN,NaN,NaN
11577,13587.04,13800.21,NaN,NaN,NaN
11578,13613.15,13306.84,NaN,NaN,NaN
11579,13723.10,13608.54,NaN,NaN,NaN
11580,13425.14,13279.30,NaN,NaN,NaN
11581,13797.04,13675.50,0,0,0.0000
11582,13537.65,13628.83,NaN,NaN,NaN
11583,13645.56,13845.94,0,0,0.0000
11584,13632.23,13403.87,NaN,NaN,NaN
11585,13749.21,13837.72,NaN,NaN,NaN
11586,14089.36,13380.15,0,0,0.0000
11587,14054.22,13313.51,0,0,0.0000
11588,16336.15,13207.23,NaN,NaN,NaN
11589,16175.96,13276.06,NaN,NaN,NaN
11590,16143.30,13357.86,NaN,NaN,NaN
11591,15932.75,13193.07,0,0,0.0000
11592,16244.22,13484.04,0,0,0.0000
