#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260707    02:36:31       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:32       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:33       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:34       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:35       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:36       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:37       0      0      0      0      0      0      0     92     13      0 
 20260707    02:36:38       0      0      0      0      0      0      0    685     15      0 
 20260707    02:36:39       0      0      0      0      0      0      0   1969     15      0 
 20260707    02:36:40       0      8      7      0      0      0      0   2241     15      0 
 20260707    02:36:41       0     34     21      0      0      0      0   2347     15      0 
 20260707    02:36:42       0      0      0      0      0      0      0   4419     15      0 
 20260707    02:36:43       0      0      0      0      0      0      0   4419     15      0 
 20260707    02:36:44       0     27     22      0      0      0      0   5153     15      0 
 20260707    02:36:45       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:46       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:47       0     58     40      0      0      0      0   5153     15      0 
 20260707    02:36:48       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:49       0     84     54      0      0      0      0   5155     15      0 
 20260707    02:36:50       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:51       0     23     16      0      0      0      0   5155     15      0 
 20260707    02:36:52       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:53       0      0      0      0      0      0      0   5153     15      0 
 20260707    02:36:54       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:36:55       0      8      4      0      0      0      0   5153     15      0 
 20260707    02:36:56       0     90     57      0      0      0      0   5153     15      0 
 20260707    02:36:57       0      0      0      0      0      0      0   5153     15      0 
 20260707    02:36:58       0     19     11      0      0      0      0   5153     15      0 
 20260707    02:36:59       0     22     14      0      0      0      0   5155     15      0 
 20260707    02:37:00       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:01       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:02       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:03       0     91     61      0      0      0      0   5153     15      0 
 20260707    02:37:04       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:05       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:06       0     45     31      0      0      0      0   5155     15      0 
 20260707    02:37:07       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:08       0     42     36      0      0      0      0   5153     15      0 
 20260707    02:37:09       0      0      0      0      0      0      0   5153     15      0 
 20260707    02:37:10       0      0      0      0      0      0      0   5153     15      0 
 20260707    02:37:11       0      0      0      0      0      0      0   5155     15      0 
 20260707    02:37:12       0      0      0      0      0      0      0   5155     15      0 
