t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
116.73,3.046,2.126,4.668
117.24,3.004,2.126,4.668
117.75,3.032,1.314,4.67
118.26,3.047,1.314,4.67
119.36,3.046,1.343,3.058
119.87,3.004,1.314,4.675
120.38,3.018,1.314,4.675
120.89,3.046,1.314,1.407
121.41,3.004,1.314,4.67
121.91,3.062,1.314,4.67
122.42,3.046,1.314,4.67
122.93,3.046,1.771,4.668
123.44,3.004,1.32,4.67
123.95,3.047,1.314,4.67
124.59,3.046,2.126,4.668
125.1,3.004,1.314,4.668
125.61,3.026,1.314,4.67
126.13,3.047,1.314,4.67
126.97,3.046,1.314,1.407
127.49,3.004,1.314,4.67
128.0,3.004,1.314,4.67
128.52,3.047,1.314,4.67
129.15,3.046,1.314,3.058
129.66,3.004,2.126,4.668
130.19,3.038,1.411,2.062
130.71,3.004,1.314,4.672
131.22,3.026,1.314,4.672
131.73,3.046,2.126,4.668
132.24,3.004,2.126,4.672
132.75,3.047,1.314,4.672
133.31,3.046,1.32,4.668
133.82,3.029,1.771,4.672
134.33,3.046,1.396,2.062
134.83,3.004,1.314,4.668
135.34,3.054,1.314,4.67
135.85,3.046,1.314,4.668
136.36,3.062,1.314,4.67
136.87,3.038,1.771,4.668
137.38,3.029,1.771,4.668
137.89,3.046,2.126,4.668
138.39,3.004,2.126,4.668
138.9,3.046,1.343,3.058
139.41,3.004,1.314,4.672
139.92,3.029,1.314,4.672
140.43,3.046,2.126,4.668
140.94,3.029,1.771,4.668
141.45,3.038,1.314,3.058
141.96,3.004,1.555,4.675
142.46,3.046,1.314,4.675
142.97,3.062,1.341,4.67
143.48,3.053,1.314,4.67
144.0,3.047,1.314,4.67
144.8,3.046,2.126,4.668
145.32,3.004,2.126,4.668
145.83,3.046,1.314,4.67
147.31,3.046,1.314,3.058
147.82,3.062,1.314,4.668
148.33,3.062,1.314,4.67
148.84,3.047,1.314,4.67
149.63,3.046,1.314,3.058
150.14,3.062,1.314,4.668
150.65,3.062,1.314,4.67
151.16,3.047,1.314,4.67
152.29,3.046,1.314,3.058
152.8,3.004,1.314,4.672
153.31,3.008,1.314,4.672
153.82,3.046,1.314,4.672
154.33,3.046,1.771,4.668
154.84,3.029,1.771,4.668
155.36,3.047,1.314,4.67
156.4,3.046,2.126,4.668
156.91,3.004,2.126,4.67
157.42,3.047,1.314,4.67
158.25,3.046,2.126,4.668
158.76,3.004,2.126,4.67
159.28,3.047,1.314,4.67
160.03,3.046,2.126,4.668
160.54,3.004,2.126,4.675
161.06,3.047,1.314,4.675
161.76,3.046,1.32,4.668
162.27,3.062,1.326,4.67
162.79,3.046,2.126,4.668
163.3,3.004,2.126,4.668
163.81,3.046,1.314,3.058
164.32,3.046,2.126,4.668
164.83,3.004,2.126,4.672
165.34,3.046,1.314,4.672
166.23,3.046,2.126,4.668
166.74,3.053,1.314,4.668
167.25,3.038,1.343,3.058
167.76,3.062,1.324,4.67
168.27,3.062,1.325,4.675
168.78,3.047,1.314,4.675
169.29,3.046,1.413,4.668
169.8,3.004,2.126,4.67
170.31,3.047,1.314,4.67
171.44,3.046,2.126,4.668
171.95,3.005,2.126,4.67
172.51,3.046,1.314,1.407
173.03,3.005,1.314,4.672
173.54,3.03,1.314,4.672
174.05,3.046,2.126,4.668
174.56,3.005,2.126,4.67
175.07,3.047,1.314,4.67
175.78,3.046,2.126,4.668
176.29,3.005,2.126,4.668
176.8,3.047,1.314,4.67
178.19,3.046,1.314,3.058
178.7,3.005,1.314,4.67
179.21,3.036,1.314,4.67
179.72,3.047,1.314,4.67
180.33,3.046,2.126,4.668
180.84,3.005,2.126,4.67
181.35,3.047,1.314,4.67
182.17,3.046,1.32,4.668
182.68,3.005,2.126,4.67
183.19,3.047,1.314,4.67
183.96,3.046,2.126,4.668
184.47,3.005,2.126,4.672
184.99,3.047,1.314,4.672
185.63,3.046,1.32,4.668
186.14,3.017,1.771,4.675
186.65,3.047,1.314,4.675
187.21,3.046,2.126,4.668
187.72,3.005,1.32,4.67
188.3,3.046,1.314,1.407
188.82,3.005,1.314,4.672
189.33,3.005,1.314,4.672
189.84,3.046,1.314,1.407
190.45,3.005,1.314,4.67
190.95,3.021,1.314,4.672
191.46,3.046,2.126,4.668
191.97,3.03,1.771,4.668
192.52,3.038,1.441,2.062
193.04,3.063,1.327,4.668
193.55,3.063,1.322,4.672
194.07,3.046,1.314,4.672
194.58,3.046,1.32,4.668
195.09,3.03,1.771,4.67
195.6,3.046,1.314,3.058
196.11,3.005,2.126,4.668
196.65,3.038,1.424,2.062
197.17,3.005,2.126,4.668
197.73,3.038,1.314,1.407
198.25,3.005,1.314,4.67
198.76,3.063,1.314,4.67
199.27,3.046,1.314,4.67
199.78,3.046,2.126,4.668
200.29,3.005,1.32,4.67
200.8,3.046,1.314,1.407
201.4,3.005,1.314,4.675
201.91,3.03,1.314,4.675
202.42,3.046,1.771,4.668
202.92,3.063,1.356,4.67
203.44,3.038,2.126,4.668
203.95,3.03,1.771,4.668
204.45,3.046,1.314,3.058
204.96,3.005,1.354,4.67
205.48,3.046,1.314,4.67
205.99,3.063,1.35,4.67
206.5,3.063,1.317,4.67
207.02,3.047,1.314,4.67
207.69,3.046,2.126,4.668
208.2,3.005,2.126,4.675
208.72,3.047,1.314,4.675
209.26,3.046,2.126,4.668
209.77,3.005,2.126,4.675
210.29,3.047,1.314,4.675
210.94,3.046,1.771,4.668
211.44,3.03,1.771,4.67
211.98,3.047,1.314,4.67
212.73,3.046,2.126,4.668
213.23,3.005,2.126,4.67
213.75,3.047,1.314,4.672
214.36,3.046,2.126,4.668
214.87,3.005,2.126,4.67
215.38,3.047,1.314,4.67
