cell_id,centroid_x,centroid_y,reddot,blackdot,score
1544,3843.14,3113.31,NaN,NaN,NaN
1545,3922.65,3197.92,NaN,NaN,NaN
1546,3836.13,3060.00,0,0,0.0000
1547,3919.99,3100.35,NaN,NaN,NaN
1548,4585.95,2992.69,2,8,4.0000
1549,4255.64,2752.37,NaN,NaN,NaN
1550,4358.08,2611.32,0,0,0.0000
1551,4283.80,2882.63,NaN,NaN,NaN
1552,4150.00,2548.09,0,0,0.0000
1553,4350.63,2927.25,NaN,NaN,NaN
1554,4538.70,2653.20,2,5,2.5000
1555,4393.70,2731.60,0,0,0.0000
1556,4229.13,2482.20,NaN,NaN,NaN
1557,4046.41,2483.11,2,4,2.0000
1558,4702.43,2904.37,0,0,0.0000
1559,4522.45,2913.15,NaN,NaN,NaN
1560,4470.75,3116.30,0,0,0.0000
1561,4599.19,2453.25,0,0,0.0000
1562,4145.15,3142.29,NaN,NaN,NaN
1563,4247.50,3125.52,NaN,NaN,NaN
1564,4347.37,3032.02,0,0,0.0000
1565,4403.99,2975.64,NaN,NaN,NaN
1566,4313.02,2493.46,0,0,0.0000
1567,4248.78,2662.06,NaN,NaN,NaN
1568,4456.30,2432.58,0,0,0.0000
1569,4160.12,3063.24,NaN,NaN,NaN
1570,4205.64,2594.24,0,0,0.0000
1571,4571.62,2811.67,3,2,0.0000
1572,4485.96,2822.92,0,0,0.0000
1573,4216.35,2816.41,NaN,NaN,NaN
1574,4519.89,3065.94,NaN,NaN,NaN
1575,4511.02,2740.53,2,2,0.0000
1576,4693.82,2437.66,NaN,NaN,NaN
1577,4254.80,2969.41,NaN,NaN,NaN
1578,4342.35,2806.91,NaN,NaN,NaN
1579,4081.82,3092.05,0,0,0.0000
1580,4629.50,2667.35,0,0,0.0000
1581,4536.84,2570.55,0,0,0.0000
1582,4157.23,2672.00,0,0,0.0000
1583,4092.38,3178.37,0,0,0.0000
1584,4094.79,2624.39,0,0,0.0000
1585,4357.23,3085.38,0,0,0.0000
1586,4222.64,3032.64,NaN,NaN,NaN
1587,4616.24,2843.95,0,0,0.0000
1588,4357.50,3159.80,NaN,NaN,NaN
1589,4641.55,3140.76,0,0,0.0000
1590,4580.62,3121.40,NaN,NaN,NaN
1591,4537.91,2442.94,0,0,0.0000
1592,4043.76,2563.58,NaN,NaN,NaN
1593,4601.92,3066.01,2,4,2.0000
1594,4467.83,2677.22,0,0,0.0000
1595,4672.82,3092.34,NaN,NaN,NaN
1596,4402.22,2508.53,0,0,0.0000
1597,4104.37,2853.41,NaN,NaN,NaN
1598,4611.98,2744.03,NaN,NaN,NaN
1599,4461.07,2532.08,3,5,0.0000
1600,4166.07,2843.71,0,0,0.0000
1601,4443.94,2884.28,0,0,0.0000
1602,4158.56,2926.53,NaN,NaN,NaN
1603,4427.60,3175.70,NaN,NaN,NaN
1604,4451.52,3060.60,0,0,0.0000
1605,4639.60,2521.87,NaN,NaN,NaN
1606,4703.44,2973.54,4,5,0.0000
1607,4681.80,2544.89,NaN,NaN,NaN
1608,4343.32,2708.70,0,0,0.0000
1609,4305.71,2575.65,0,0,0.0000
1610,4429.81,2647.27,0,0,0.0000
1611,4083.37,2568.83,0,0,0.0000
1612,4456.21,2932.19,NaN,NaN,NaN
1613,4702.96,3045.77,0,0,0.0000
1614,4511.91,3190.09,NaN,NaN,NaN
1615,4612.94,2566.74,0,0,0.0000
1616,4462.11,3010.17,2,2,0.0000
1617,4440.21,2735.63,0,0,0.0000
1618,4699.58,3150.32,NaN,NaN,NaN
1619,4848.50,3056.06,3,7,2.3333
1620,5473.00,2938.84,NaN,NaN,NaN
1621,5288.54,3094.00,NaN,NaN,NaN
1622,4845.51,2758.81,NaN,NaN,NaN
1623,4762.66,3174.56,0,0,0.0000
1624,4976.13,2901.51,NaN,NaN,NaN
1625,4872.71,2934.80,NaN,NaN,NaN
1626,5056.63,3029.92,NaN,NaN,NaN
1627,5417.73,2636.66,0,0,0.0000
1628,5169.09,2953.31,4,8,2.0000
1629,5097.91,2946.74,NaN,NaN,NaN
1630,4916.86,2988.97,NaN,NaN,NaN
1631,5434.48,3077.80,2,4,2.0000
1632,4875.08,3175.91,NaN,NaN,NaN
1633,5037.43,2799.26,NaN,NaN,NaN
1634,5160.69,3089.94,0,0,0.0000
1635,4861.89,2678.23,NaN,NaN,NaN
1636,4755.71,3007.73,NaN,NaN,NaN
1637,4952.62,2801.48,NaN,NaN,NaN
1638,4901.32,2835.93,NaN,NaN,NaN
1639,4934.65,3199.30,NaN,NaN,NaN
1640,5208.17,3013.00,NaN,NaN,NaN
1641,5484.03,2438.82,NaN,NaN,NaN
1642,4757.05,3070.36,3,5,0.0000
1643,4947.35,2542.62,2,2,0.0000
1644,5168.80,3153.42,NaN,NaN,NaN
1645,5382.88,3140.70,NaN,NaN,NaN
1646,5410.19,2918.05,NaN,NaN,NaN
1647,5457.95,2723.92,NaN,NaN,NaN
1648,5257.36,3199.16,NaN,NaN,NaN
1649,5423.76,2491.42,3,5,0.0000
1650,4851.60,2847.33,NaN,NaN,NaN
1651,4913.82,2611.98,3,4,0.0000
1652,4807.87,2931.18,0,0,0.0000
1653,4774.99,2473.03,NaN,NaN,NaN
1654,4742.79,3116.86,NaN,NaN,NaN
1655,4940.76,2483.36,NaN,NaN,NaN
1656,5105.85,3181.71,NaN,NaN,NaN
1657,4752.60,2792.73,NaN,NaN,NaN
1658,4808.93,2541.62,2,4,2.0000
1659,4928.83,3050.42,NaN,NaN,NaN
1660,4993.75,3080.19,0,0,0.0000
1661,5365.74,2556.30,NaN,NaN,NaN
1662,4755.12,2853.23,0,0,0.0000
1663,4790.42,2858.77,0,0,0.0000
1664,5280.49,3015.98,NaN,NaN,NaN
1665,4994.47,2536.06,NaN,NaN,NaN
1666,5022.56,2911.33,0,0,0.0000
1667,4931.23,3136.20,0,0,0.0000
1668,5361.08,2631.31,0,0,0.0000
1669,4995.94,2755.80,NaN,NaN,NaN
1670,5075.81,3089.80,0,0,0.0000
1671,4956.18,3088.78,2,3,0.0000
1672,4930.18,2870.59,0,0,0.0000
1673,4848.98,3138.17,NaN,NaN,NaN
1674,5414.02,2546.73,0,0,0.0000
1675,4997.97,2489.55,NaN,NaN,NaN
1676,5634.22,3043.21,0,0,0.0000
1677,6034.11,2674.87,0,0,0.0000
1678,5629.85,2876.72,NaN,NaN,NaN
1679,5939.06,2511.12,NaN,NaN,NaN
1680,6269.44,2571.99,0,0,0.0000
1681,6057.08,2571.31,NaN,NaN,NaN
1682,6252.73,2765.62,2,5,2.5000
1683,5565.18,2543.20,NaN,NaN,NaN
1684,5678.92,2543.79,2,4,2.0000
1685,5918.72,2773.56,NaN,NaN,NaN
1686,6040.34,2862.03,NaN,NaN,NaN
1687,6058.35,2433.52,NaN,NaN,NaN
1688,6203.03,2628.89,3,5,0.0000
1689,5984.29,2918.40,2,4,2.0000
1690,6152.76,2732.13,NaN,NaN,NaN
1691,5689.05,2668.47,NaN,NaN,NaN
1692,5813.32,2945.55,2,1,0.0000
1693,5755.02,2966.67,NaN,NaN,NaN
1694,5551.62,2744.22,0,0,0.0000
1695,5711.38,2811.69,2,2,0.0000
1696,6058.88,2501.20,NaN,NaN,NaN
1697,6139.97,2534.28,2,2,0.0000
1698,5509.31,2505.71,NaN,NaN,NaN
1699,5730.76,2508.87,NaN,NaN,NaN
1700,6127.40,2961.47,NaN,NaN,NaN
1701,6122.36,2840.76,2,5,2.5000
1702,6226.90,2867.92,2,2,0.0000
1703,6177.49,2855.25,NaN,NaN,NaN
1704,5842.45,2836.19,NaN,NaN,NaN
1705,6223.97,2971.33,0,0,0.0000
1706,5783.90,3051.13,NaN,NaN,NaN
1707,5812.50,2578.42,0,0,0.0000
1708,5883.99,2858.63,NaN,NaN,NaN
1709,5878.66,2716.83,NaN,NaN,NaN
1710,5602.90,2456.28,2,4,2.0000
1711,5539.70,2639.07,0,0,0.0000
1712,5708.03,2914.04,0,0,0.0000
1713,6129.97,2663.52,0,0,0.0000
1714,5822.15,2690.34,NaN,NaN,NaN
