cell_id,centroid_x,centroid_y,reddot,blackdot,score
911,2514.23,1136.85,3,1,0.0000
912,2525.93,1188.12,NaN,NaN,NaN
913,3191.24,1373.56,2,6,3.0000
914,2445.78,1423.47,NaN,NaN,NaN
915,2567.46,1304.14,NaN,NaN,NaN
916,2461.47,1222.21,NaN,NaN,NaN
917,3039.72,1273.76,NaN,NaN,NaN
918,2714.56,1384.60,0,0,0.0000
919,3191.58,1175.79,3,4,0.0000
920,2457.46,1083.83,NaN,NaN,NaN
921,3097.10,1335.84,NaN,NaN,NaN
922,2677.68,1424.09,0,0,0.0000
923,3104.59,1201.73,0,0,0.0000
924,3144.06,1394.86,0,0,0.0000
925,2994.99,1184.74,2,3,0.0000
926,3147.38,1325.96,NaN,NaN,NaN
927,3054.86,1207.53,2,6,3.0000
928,2555.90,1347.38,NaN,NaN,NaN
929,2462.28,1358.19,NaN,NaN,NaN
930,2564.54,1126.28,0,0,0.0000
931,3184.90,1227.44,2,1,0.0000
932,2549.27,1062.80,0,0,0.0000
933,2713.47,1225.00,NaN,NaN,NaN
934,2502.81,1345.35,0,0,0.0000
935,3336.08,1036.67,NaN,NaN,NaN
936,3504.71,1590.25,NaN,NaN,NaN
937,3337.11,1454.59,NaN,NaN,NaN
938,3307.46,1511.80,0,0,0.0000
939,3390.07,1373.26,NaN,NaN,NaN
940,3417.72,1609.14,NaN,NaN,NaN
941,3370.85,1177.50,3,5,0.0000
942,3410.90,1037.73,NaN,NaN,NaN
943,3423.64,1123.46,2,4,2.0000
944,3325.20,1597.65,NaN,NaN,NaN
945,3233.25,1281.11,2,4,2.0000
946,3640.97,1650.11,0,0,0.0000
947,3525.16,1415.19,4,4,0.0000
948,3412.87,1538.64,3,7,2.3333
949,3425.72,1273.33,0,0,0.0000
950,3663.68,1514.42,NaN,NaN,NaN
951,3703.31,1527.18,NaN,NaN,NaN
952,3335.68,1350.59,3,5,0.0000
953,3734.78,1577.42,NaN,NaN,NaN
954,3549.81,1478.55,0,0,0.0000
955,3428.66,1350.39,2,3,0.0000
956,3580.28,1574.75,NaN,NaN,NaN
957,3879.73,1657.77,2,3,0.0000
958,3514.25,1294.39,3,6,2.0000
959,3288.51,1171.42,NaN,NaN,NaN
960,3262.96,1431.95,NaN,NaN,NaN
961,3326.93,1298.88,NaN,NaN,NaN
962,3696.26,1595.55,NaN,NaN,NaN
963,3248.17,1509.43,NaN,NaN,NaN
964,3284.09,1321.37,0,0,0.0000
965,3272.56,1131.87,NaN,NaN,NaN
966,3467.07,1055.47,NaN,NaN,NaN
967,3440.70,1467.77,2,4,2.0000
968,3200.35,1131.35,3,5,0.0000
969,3398.00,971.12,2,4,2.0000
970,3464.58,1210.25,0,0,0.0000
971,3252.02,1107.40,NaN,NaN,NaN
972,3205.07,1063.58,NaN,NaN,NaN
973,3585.84,1495.55,0,0,0.0000
974,3491.68,1457.22,0,0,0.0000
975,3635.09,1550.00,0,0,0.0000
976,3480.41,1371.05,3,4,0.0000
977,4615.72,1163.24,0,0,0.0000
978,4226.00,964.20,2,7,3.5000
979,4613.07,1320.33,2,2,0.0000
980,4577.64,1007.11,NaN,NaN,NaN
981,4688.69,1085.38,0,0,0.0000
982,4571.72,1239.17,NaN,NaN,NaN
983,4524.31,1385.75,0,0,0.0000
984,4713.88,1182.55,0,0,0.0000
985,4724.63,1036.21,0,0,0.0000
986,4604.61,932.34,0,0,0.0000
987,4418.81,943.65,0,0,0.0000
