#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:19:09       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:10       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:11       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:12       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:13       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:14       0      0      1      0      0      0      0     92     13      0 
 20260722    03:19:15       0      0      0      0      0      0      0     92     13      0 
 20260722    03:19:16       0      6      0      0      0      0      0    685     15      0 
 20260722    03:19:17       0      0      0      0      0      0      0   1527     15      0 
 20260722    03:19:18       0     85     34      0      0      0      0   7985     15      0 
 20260722    03:19:19       0     11      0      0      0      0      0   1287     15      0 
 20260722    03:19:20       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:21       0     41     22      0      0      0      0   2785     15      0 
 20260722    03:19:22       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:23       0     37     20      0      0      0      0   2785     15      0 
 20260722    03:19:24       0     22     10      0      0      0      0   2785     15      0 
 20260722    03:19:25       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:26       0     18      8      0      0      0      0   2785     15      0 
 20260722    03:19:27       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:28       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:29       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:30       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:31       0     90     49      0      0      0      0   2785     15      0 
 20260722    03:19:32       0     34     16      0      0      0      0   2785     15      0 
 20260722    03:19:33       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:34       0     23      7      0      0      0      0   2785     15      0 
 20260722    03:19:35       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:36       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:37       0     32      8      0      0      0      0   2785     15      0 
 20260722    03:19:38       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:19:39       0     23      3      0      0      0      0   2781     15      0 
 20260722    03:19:40       0     19      3      0      0      0      0   2785     15      0 
 20260722    03:19:41       0     49     27      0      0      0      0   2785     15      0 
 20260722    03:19:42       0     19      0      0      0      0      0   2787     15      0 
 20260722    03:19:43       0     19      1      0      0      0      0   1207     15      0 
 20260722    03:19:45       0      2      2      0      0      0      0   2785     15      0 
 20260722    03:19:46       0     59     32      0      0      0      0   2785     15      0 
 20260722    03:19:47       0     22     12      0      0      0      0   2785     15      0 
 20260722    03:19:48       0      1      0      0      0      0      0   2785     15      0 
 20260722    03:19:49       0     38     13      0      0      0      0   2785     15      0 
 20260722    03:19:50       0      2      2      0      0      0      0   2787     15      0 
 20260722    03:19:51       0      1      0      0      0      0      0   2785     15      0 
 20260722    03:19:52       0      0      0      0      0      0      0   2787     15      0 
 20260722    03:19:53       0      0      0      0      0      0      0   2785     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:19:54       0     22     10      0      0      0      0   2783     15      0 
 20260722    03:19:55       0     48     24      0      0      0      0   2785     15      0 
 20260722    03:19:56       0     11      6      0      0      0      0   2785     15      0 
 20260722    03:19:57       0     73     40      0      0      0      0   2785     15      0 
 20260722    03:19:58       0     41     22      0      0      0      0   2781     15      0 
 20260722    03:19:59       0     22      5      0      0      0      0   2783     15      0 
 20260722    03:20:00       0     50     28      0      0      0      0   1501     15      0 
 20260722    03:20:01       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:20:02       0     53     29      0      0      0      0   2781     15      0 
 20260722    03:20:03       0     65     36      0      0      0      0   2783     15      0 
 20260722    03:20:04       0     65     35      0      0      0      0   2785     15      0 
 20260722    03:20:05       0     22     10      0      0      0      0   2787     15      0 
 20260722    03:20:06       0      6      3      0      0      0      0   2785     15      0 
