t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
94.01,3.001,0.469,2.185
94.76,2.857,0.453,0.531
95.3,2.947,0.467,2.185
96.39,2.945,0.52,2.185
96.92,2.945,0.467,2.185
98.11,2.857,0.482,2.181
98.62,2.95,0.467,2.185
99.13,2.938,0.467,2.185
99.64,2.988,0.453,2.185
100.15,2.955,0.467,2.185
101.52,2.953,0.453,2.185
102.04,2.936,0.526,2.185
102.72,2.947,0.453,2.187
103.23,2.979,0.453,2.185
103.74,2.857,0.453,2.181
104.26,2.936,0.639,2.185
105.18,2.939,0.453,2.185
105.7,2.936,0.467,2.185
106.53,3.018,0.453,2.185
107.05,3.017,0.469,2.185
108.2,2.951,0.453,2.185
108.71,3.011,0.468,2.185
109.89,2.859,0.453,0.531
110.42,2.94,0.922,2.185
111.13,3.017,0.453,2.185
111.65,3.006,0.462,2.185
112.91,2.886,0.453,2.181
113.42,2.952,0.503,2.185
113.93,2.911,0.453,2.185
114.45,2.938,0.467,2.185
115.77,3.002,0.453,2.185
116.28,3.007,0.463,2.185
117.59,2.867,0.453,0.531
118.1,2.892,0.453,0.531
118.61,2.917,0.585,2.185
119.12,2.826,0.453,0.531
119.63,2.944,0.467,2.185
120.73,2.945,0.453,2.185
121.24,2.938,0.467,2.185
121.75,2.937,0.518,2.185
122.26,3.014,0.466,2.185
123.16,2.849,0.482,2.181
123.67,3.009,0.453,2.185
124.68,2.876,0.453,2.181
125.19,2.948,0.453,2.185
125.7,2.87,0.453,2.185
126.22,2.946,0.866,2.185
126.91,2.944,0.453,2.185
127.43,2.951,0.467,2.185
128.02,2.953,0.453,2.185
128.54,2.882,0.453,2.185
129.05,3.01,0.462,2.185
129.56,2.941,0.526,2.183
130.09,3.019,0.464,2.185
130.61,2.942,0.467,2.185
131.22,2.953,0.453,2.185
131.73,2.936,0.467,2.185
132.25,2.951,0.483,2.185
133.17,2.949,0.453,0.531
133.69,3.011,0.453,2.185
134.29,2.861,0.453,2.181
134.8,2.842,0.482,2.181
135.31,2.935,0.467,2.185
135.81,3.0,0.453,2.185
136.32,2.874,0.453,2.181
136.83,2.945,0.467,2.185
137.34,2.944,0.453,2.185
137.86,2.937,0.467,2.185
138.36,2.948,0.453,2.185
138.88,2.954,0.467,2.185
139.39,2.942,0.467,2.185
139.9,2.946,0.467,2.185
140.42,3.01,0.462,2.185
142.01,2.849,0.453,2.181
142.52,2.939,0.467,2.185
143.03,2.951,0.453,2.185
143.54,2.947,0.526,2.185
144.23,2.95,0.464,2.185
144.75,3.003,0.472,2.185
145.55,2.86,0.453,0.531
146.08,3.012,0.468,2.185
147.15,2.861,0.482,2.181
147.68,2.954,0.467,2.185
148.68,3.023,0.465,2.185
149.21,2.934,0.582,2.185
150.49,2.945,0.453,2.185
151.01,2.947,0.582,2.185
151.74,2.945,0.453,2.185
152.25,2.848,0.453,2.185
152.76,2.937,1.093,2.185
153.45,2.949,0.52,2.185
153.98,2.881,0.453,0.531
154.83,2.87,0.453,0.531
155.34,2.938,0.453,0.531
155.85,3.011,0.453,0.531
