#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:07:52       0     17      2      0      0      0      0   2785     15      0 
 20260722    03:07:53       0     45     22      0      0      0      0   2781     15      0 
 20260722    03:07:54       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:07:55       0     32     11      0      0      0      0   2785     15      0 
 20260722    03:07:56       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:07:57       0     35     12      0      0      0      0   2783     15      0 
 20260722    03:07:58       0      3      1      0      0      0      0   2787     15      0 
 20260722    03:07:59       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:08:00       0     22     10      0      0      0      0   2787     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:08:01       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:08:02       0     47     25      0      0      0      0   2785     15      0 
 20260722    03:08:03       0      0      0      0      0      0      0   2783     15      0 
 20260722    03:08:04       0     64     35      0      0      0      0   2785     15      0 
 20260722    03:08:05       0     18      2      0      0      0      0   2785     15      0 
 20260722    03:08:06       0     38     12      0      0      0      0   2781     15      0 
 20260722    03:08:07       0     18      0      0      0      0      0   2783     15      0 
 20260722    03:08:08       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:08:09       0     34     18      0      0      0      0   2785     15      0 
 20260722    03:08:10       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:11       0     12      0      0      0      0      0   2781     15      0 
 20260722    03:08:12       0     36     13      0      0      0      0   2781     15      0 
 20260722    03:08:13       0      0      0      0      0      0      0   2783     15      0 
 20260722    03:08:14       0     19     10      0      0      0      0   2783     15      0 
 20260722    03:08:15       0      0      0      0      0      0      0   2783     15      0 
 20260722    03:08:16       0     24     12      0      0      0      0   2785     15      0 
 20260722    03:08:17       0     49     27      0      0      0      0   2785     15      0 
 20260722    03:08:18       0     81     44      0      0      0      0   2785     15      0 
 20260722    03:08:19       0     43     17      0      0      0      0   2785     15      0 
 20260722    03:08:20       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:21       0     42     26      0      0      0      0   2785     15      0 
 20260722    03:08:22       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:08:23       0     35     20      0      0      0      0   2781     15      0 
 20260722    03:08:24       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:08:25       0     39     19      0      0      0      0   2781     15      0 
 20260722    03:08:26       0      1      0      0      0      0      0   2785     15      0 
 20260722    03:08:27       0     52     29      0      0      0      0   2781     15      0 
 20260722    03:08:28       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:08:29       0     28      2      0      0      0      0   2783     15      0 
 20260722    03:08:30       0      2      1      0      0      0      0   2781     15      0 
 20260722    03:08:31       0     61     33      0      0      0      0   2781     15      0 
 20260722    03:08:32       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:33       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:34       0     37     16      0      0      0      0   2785     15      0 
 20260722    03:08:35       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:36       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:08:37       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:08:38       0     22     10      0      0      0      0   2783     15      0 
 20260722    03:08:39       0      1      0      0      0      0      0   1831     15      0 
 20260722    03:08:40       0      4      2      0      0      0      0   2785     15      0 
 20260722    03:08:41       0      2      2      0      0      0      0   2781     15      0 
 20260722    03:08:42       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:08:43       0      1      1      0      0      0      0   2781     15      0 
 20260722    03:08:44       0      0      0      0      0      0      0   2785     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:08:45       0     18      4      0      0      0      0   2785     15      0 
 20260722    03:08:46       0     22     10      0      0      0      0   2785     15      0 
 20260722    03:08:47       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:08:48       0      3      1      0      0      0      0   2785     15      0 
 20260722    03:08:49       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:08:50       0     83     45      0      0      0      0   2783     15      0 
 20260722    03:08:51       0      2      1      0      0      0      0   2491     15      0 
 20260722    03:08:52       0      1      0      0      0      0      0   1207     15      0 
 20260722    03:08:53       0      2      0      0      0      0      0   2785     15      0 
 20260722    03:08:54       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:08:55       0      1      1      0      0      0      0   2785     15      0 
 20260722    03:08:56       0     27      9      0      0      0      0   2785     15      0 
 20260722    03:08:57       0      1      1      0      0      0      0   2781     15      0 
 20260722    03:08:58       0     84     46      0      0      0      0   2785     15      0 
 20260722    03:08:59       0     54     29      0      0      0      0   2781     15      0 
