t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
118.47,3.018,0.453,2.187
118.98,2.985,0.453,2.185
119.5,3.059,0.467,2.185
120.01,2.941,0.453,0.531
120.51,2.872,0.453,2.185
121.02,2.882,0.453,0.531
121.67,2.898,0.453,2.185
122.19,2.976,0.453,2.185
122.7,2.985,0.467,2.185
123.21,2.969,0.467,2.181
123.71,2.983,0.453,2.185
124.24,3.05,0.462,2.185
124.9,2.981,0.453,2.181
125.41,3.062,0.464,2.185
125.92,2.986,0.467,2.185
126.43,2.886,0.453,2.185
126.94,2.978,0.467,2.185
127.44,2.988,0.453,2.181
127.95,2.99,0.467,2.185
128.46,3.048,0.463,2.185
129.22,2.972,0.453,2.181
129.73,2.994,0.467,2.187
130.24,3.053,0.453,2.185
130.76,2.973,0.453,2.181
131.27,3.057,0.464,2.185
131.81,2.959,0.453,2.181
132.32,2.989,0.467,2.185
132.83,3.051,0.455,2.185
134.0,2.938,0.453,0.531
134.51,2.888,0.453,2.181
135.02,2.961,0.467,2.185
135.54,2.882,0.453,0.531
136.49,2.924,0.467,2.181
137.0,2.96,0.453,2.185
137.51,2.899,0.453,2.185
138.02,2.99,0.465,2.185
139.46,2.903,0.482,2.181
139.97,3.061,0.464,2.185
140.83,2.966,0.453,2.181
141.35,3.052,0.453,2.185
141.98,2.989,0.453,0.531
142.49,2.96,0.453,2.185
143.0,2.977,0.453,2.185
143.63,2.989,0.453,2.185
144.17,3.057,0.466,2.185
145.21,2.905,0.453,0.531
145.74,3.049,0.47,2.185
146.92,2.904,0.542,1.185
147.44,3.063,0.465,2.185
148.38,2.892,0.482,2.181
148.9,2.988,0.474,2.185
149.41,2.976,0.453,0.531
149.92,2.96,0.453,2.185
150.43,2.882,0.453,0.531
150.96,2.872,0.453,2.185
151.47,2.979,0.462,2.185
152.74,2.983,0.453,0.531
153.25,2.974,0.467,2.185
153.75,2.889,0.453,2.185
154.27,2.991,0.466,2.185
155.41,2.902,0.453,0.531
155.93,3.047,0.465,2.185
156.91,2.894,0.482,2.181
157.42,3.046,0.469,2.185
158.27,2.99,0.453,2.185
158.78,3.044,0.464,2.185
160.35,2.9,0.592,0.732
160.87,3.058,0.464,2.185
161.93,2.977,0.453,2.181
162.43,2.987,0.467,2.185
162.94,2.882,0.453,2.185
163.45,2.983,0.467,2.185
163.96,3.041,0.453,2.185
164.48,3.061,0.463,2.185
165.61,2.949,0.453,2.181
166.11,2.92,0.453,2.185
166.62,3.02,0.467,2.185
167.92,2.886,0.453,2.181
168.44,3.048,0.458,2.185
169.19,2.97,0.453,2.181
169.69,3.061,0.465,2.185
170.21,2.899,0.453,2.185
170.72,2.992,0.461,2.185
172.01,2.895,0.453,2.181
172.52,3.057,0.463,2.185
173.45,2.994,0.453,2.181
173.96,2.991,0.467,2.185
174.47,3.052,0.465,2.185
175.91,2.949,0.453,2.181
176.42,2.991,0.453,2.185
176.94,3.005,0.453,2.181
177.46,2.986,0.469,2.185
177.97,2.92,0.453,2.185
178.48,2.982,0.464,2.185
179.0,2.947,0.453,2.181
179.51,3.059,0.47,2.185
180.3,2.903,0.552,1.185
180.82,3.053,0.463,2.185
181.98,2.951,0.453,2.181
182.49,2.986,0.453,2.185
183.0,2.978,0.467,2.185
183.51,2.985,0.453,2.185
184.02,3.079,0.453,2.185
184.72,2.911,0.453,2.181
185.23,2.989,0.497,2.185
185.74,2.978,0.453,2.181
186.26,2.994,0.463,2.185
186.89,2.965,0.453,2.181
187.4,2.915,0.453,2.185
187.91,3.024,0.466,2.185
188.69,2.906,0.482,2.181
189.2,3.056,0.468,2.185
190.09,2.89,0.453,0.531
190.61,3.061,0.464,2.185
191.64,2.909,0.482,2.181
192.15,2.889,0.453,2.187
192.66,3.073,0.453,2.185
193.38,2.975,0.453,2.181
193.89,2.992,0.453,2.185
194.4,3.022,0.453,2.181
194.91,3.067,0.466,2.185
195.62,2.908,0.566,0.631
196.14,3.058,0.467,2.185
197.33,2.906,0.482,2.181
197.84,3.048,0.463,2.185
198.63,2.921,0.453,2.181
199.14,2.995,0.554,2.185
199.65,2.907,0.453,2.181
200.16,3.07,0.472,2.185
201.41,3.003,0.453,2.185
201.95,3.072,0.463,2.185
203.36,2.926,0.453,2.181
203.87,3.053,0.467,2.185
204.53,2.893,0.617,0.682
205.05,3.057,0.469,2.185
206.02,3.001,0.453,2.185
206.53,3.048,0.467,2.185
207.88,2.907,0.453,0.531
208.41,3.052,0.455,2.185
209.42,2.98,0.453,2.181
209.93,2.989,0.514,2.185
210.45,2.996,0.453,2.185
210.95,2.884,0.453,2.181
211.46,2.979,0.453,2.185
211.97,3.024,0.453,2.181
212.48,3.006,0.453,2.185
212.99,3.049,0.464,2.185
213.82,2.901,0.482,2.181
214.34,3.064,0.463,2.185
214.92,2.978,0.453,2.181
215.43,2.993,0.467,2.185
215.94,3.07,0.462,2.185
216.66,2.978,0.453,2.181
217.17,2.999,0.467,2.187
217.69,3.049,0.466,2.185
218.33,2.903,0.482,2.181
218.85,3.057,0.464,2.185
219.81,2.897,0.453,2.181
220.33,3.063,0.465,2.185
221.02,2.915,0.453,2.181
221.53,2.987,0.462,2.185
222.04,2.968,0.453,2.181
222.55,2.996,0.467,2.185
223.06,3.047,0.47,2.185
223.8,2.904,0.552,1.185
224.31,3.051,0.464,2.185
225.13,2.904,0.453,2.181
225.65,3.056,0.464,2.185
226.3,2.904,0.453,2.181
226.81,3.052,0.465,2.185
227.43,2.9,0.453,0.531
227.95,3.059,0.463,2.185
229.16,3.0,0.504,2.185
229.67,3.052,0.461,2.185
231.64,2.984,0.453,2.185
232.15,3.061,0.465,2.185
233.4,2.899,0.482,2.181
233.93,3.065,0.462,2.185
234.63,3.004,0.453,2.181
235.14,3.0,0.467,2.185
235.65,3.057,0.454,2.185
237.06,2.97,0.453,2.181
237.57,2.991,0.467,2.185
238.08,3.049,0.465,2.185
238.88,2.949,0.453,2.181
239.39,3.059,0.468,2.185
240.03,2.902,0.453,2.181
240.55,3.045,0.457,2.185
241.55,2.927,0.453,2.181
242.05,3.052,0.454,2.185
242.77,2.973,0.453,2.181
243.28,2.896,0.453,2.185
243.79,2.985,0.464,2.185
244.84,2.95,0.453,2.181
245.35,3.069,0.464,2.185
245.96,2.897,0.482,2.181
246.48,3.058,0.462,2.185
247.58,2.902,0.453,2.181
248.1,2.998,0.467,2.185
248.85,2.906,0.453,2.181
249.36,3.062,0.463,2.185
249.98,2.991,0.453,2.181
250.5,2.997,0.467,2.185
251.01,3.053,0.464,2.185
252.11,2.887,0.552,1.185
252.63,3.058,0.464,2.185
253.43,2.9,0.482,2.181
253.94,3.064,0.469,2.185
254.71,2.996,0.453,2.185
255.26,3.068,0.46,2.185
257.04,2.896,0.453,0.531
257.57,3.063,0.465,2.185
258.89,2.908,0.482,2.181
259.4,3.05,0.469,2.185
260.12,2.984,0.453,2.185
260.64,3.058,0.469,2.185
262.64,2.993,0.453,0.531
263.15,3.06,0.468,2.185
264.54,2.908,0.453,2.181
265.05,3.064,0.467,2.185
265.98,2.909,0.545,1.185
266.51,2.987,0.457,2.185
267.07,2.905,0.482,2.181
267.59,3.066,0.466,2.185
268.67,2.907,0.548,1.185
269.19,3.059,0.465,2.185
270.26,2.894,0.563,1.185
270.77,3.055,0.465,2.185
271.49,2.905,0.482,2.181
272.01,3.054,0.47,2.185
273.04,2.889,0.563,1.185
273.56,3.061,0.468,2.185
274.96,2.909,0.482,2.181
275.49,3.068,0.46,2.185
276.17,2.96,0.453,2.181
276.68,2.927,0.453,2.185
277.2,3.023,0.466,2.185
277.99,2.93,0.453,2.181
278.52,3.049,0.473,2.185
279.35,2.993,0.453,2.185
279.87,3.06,0.468,2.185
280.97,2.989,0.453,2.185
281.52,3.068,0.467,2.185
282.79,2.909,0.482,2.181
283.31,3.057,0.469,2.185
284.5,2.909,0.675,1.185
285.03,2.982,0.468,2.185
286.31,3.016,0.453,2.181
286.82,2.899,0.453,2.185
287.33,2.991,0.469,2.185
288.6,2.906,0.546,1.185
289.13,3.06,0.469,2.185
290.18,2.896,0.592,0.732
290.7,3.068,0.47,2.185
291.67,2.997,0.453,2.185
292.17,3.064,0.471,2.185
293.4,2.993,0.52,2.185
293.92,3.05,0.464,2.185
295.38,2.892,0.482,2.181
295.91,3.046,0.465,2.185
296.77,2.993,0.453,2.185
297.28,2.987,0.453,2.185
297.8,2.992,0.453,2.181
298.31,2.996,0.466,2.185
298.94,2.907,0.453,0.531
299.46,3.071,0.469,2.185
300.4,2.999,0.453,2.185
300.92,3.063,0.46,2.185
302.54,2.972,0.453,2.181
303.05,3.07,0.464,2.185
303.65,2.955,0.453,2.181
304.16,2.982,0.453,2.185
304.67,2.995,0.453,2.181
305.18,2.99,0.466,2.185
305.86,2.896,0.453,0.531
306.39,3.069,0.458,2.185
307.26,2.91,0.725,1.372
307.78,3.06,0.467,2.185
308.94,2.908,0.535,1.185
309.47,3.051,0.459,2.185
310.35,2.907,1.035,2.181
310.86,3.056,0.464,2.185
311.9,2.985,0.453,2.185
312.43,3.052,0.465,2.185
313.73,2.905,0.482,2.181
314.25,3.051,0.467,2.185
315.24,2.938,0.453,2.181
315.75,3.046,0.463,2.185
316.75,2.972,0.453,2.181
317.26,2.89,0.453,2.185
317.77,2.997,0.467,2.185
318.32,2.995,0.453,2.185
318.83,3.065,0.468,2.185
319.65,2.892,0.453,0.531
320.19,3.05,0.467,2.185
321.06,2.907,0.538,1.185
321.58,3.07,0.464,2.185
322.5,2.895,0.482,2.181
323.01,2.991,0.47,2.185
323.54,2.895,0.482,2.181
324.06,3.067,0.462,2.185
325.24,2.962,0.453,2.181
325.75,3.005,0.467,2.185
326.26,3.051,0.465,2.185
327.48,2.905,0.594,1.185
328.0,3.055,0.468,2.185
328.92,2.893,0.594,1.185
329.45,3.057,0.469,2.185
330.72,2.907,0.453,0.531
331.24,3.06,0.466,2.185
332.81,2.995,0.453,2.185
333.34,3.053,0.467,2.185
334.59,2.979,0.453,2.181
335.1,2.93,0.453,2.185
335.61,2.993,0.457,2.185
336.12,2.959,0.453,2.181
336.63,3.056,0.453,2.185
337.79,2.974,0.453,2.181
338.3,2.895,0.453,2.185
338.81,2.997,0.457,2.185
339.71,2.959,0.453,2.181
340.22,3.071,0.472,2.185
340.75,2.908,0.453,2.181
341.26,3.061,0.465,2.185
342.32,2.909,0.453,2.181
342.83,3.058,0.463,2.185
343.81,3.0,0.453,2.181
344.32,3.056,0.453,2.185
344.83,2.895,0.453,2.185
345.35,2.985,0.453,2.185
345.92,2.996,0.453,2.181
346.43,3.064,0.453,2.185
346.94,2.966,0.467,2.185
347.45,2.977,0.476,2.185
347.97,3.054,1.206,2.185
349.17,2.985,0.453,2.181
349.68,2.993,0.467,2.185
350.19,3.059,0.469,2.185
351.57,2.996,0.453,2.185
352.09,3.069,0.469,2.185
353.47,3.0,0.453,2.185
354.0,3.063,0.488,2.185
355.3,2.905,0.482,2.181
355.81,3.072,0.471,2.185
357.03,2.92,0.453,2.181
357.54,3.005,0.463,2.185
358.22,2.963,0.453,2.181
358.73,2.889,0.453,2.185
359.24,2.994,0.472,2.185
360.13,2.993,0.453,2.185
360.64,3.055,0.464,2.185
362.33,2.912,0.453,2.181
362.84,3.074,0.462,2.185
363.68,2.985,0.453,2.181
364.19,2.892,0.453,0.531
364.7,2.984,0.467,2.185
365.21,2.988,0.453,2.185
365.72,2.989,0.453,2.181
366.23,3.067,0.462,2.185
367.63,2.974,0.453,2.181
368.14,2.922,0.453,2.185
368.65,3.036,0.453,2.185
369.26,2.908,0.453,2.181
369.8,2.991,0.454,2.185
370.45,2.982,0.453,2.181
370.96,3.055,0.453,2.185
371.47,3.056,0.462,2.185
372.03,2.986,0.453,2.181
372.54,2.924,0.453,2.185
373.06,3.049,0.467,2.185
374.83,2.944,0.453,2.181
375.34,2.92,0.453,2.185
375.85,3.016,0.46,2.185
377.29,2.904,0.559,1.185
377.81,3.063,0.46,2.185
378.94,2.891,0.572,1.185
379.46,3.057,0.469,2.185
380.69,2.899,0.482,2.181
381.22,2.995,0.463,2.185
382.18,2.971,0.453,2.181
