t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
191.95,2.984,0.453,2.181
192.46,3.041,0.467,2.185
192.97,3.045,0.453,2.185
193.49,3.038,0.526,2.185
194.2,3.054,0.453,2.185
194.71,3.111,0.453,2.185
195.23,2.962,0.453,2.181
195.74,3.039,0.467,2.185
196.25,3.055,0.514,2.185
196.78,3.048,0.526,2.185
197.69,3.047,0.453,2.185
198.21,3.044,0.467,2.185
199.37,3.055,0.504,2.185
199.88,3.114,0.453,2.185
200.39,2.963,0.482,2.181
200.9,3.043,0.492,2.187
201.41,3.014,0.453,2.181
201.92,3.115,0.453,2.185
202.43,2.963,0.482,2.181
202.95,3.108,0.466,2.185
203.77,2.952,0.566,1.185
204.28,3.048,0.467,2.185
205.53,3.047,0.453,2.185
206.04,3.04,1.432,2.185
206.69,3.055,0.503,2.185
207.22,3.048,0.467,2.185
207.79,3.047,0.485,2.185
208.31,3.044,0.467,2.185
209.59,3.113,0.453,2.185
210.11,3.048,0.467,2.185
211.62,3.06,0.453,2.187
212.13,3.04,0.639,2.185
212.91,3.112,0.453,2.185
213.42,3.052,0.453,2.185
214.47,3.055,0.531,2.185
214.98,3.11,0.467,2.185
216.45,2.962,0.482,2.181
216.96,3.121,0.455,2.185
217.99,2.965,0.453,2.181
218.5,3.01,0.467,2.185
219.01,2.947,0.453,2.181
219.52,3.059,0.453,2.185
220.03,3.045,0.922,2.185
220.72,3.046,0.474,2.185
221.23,2.946,0.453,2.185
221.74,3.039,0.467,2.185
222.83,3.05,0.453,2.185
223.34,3.043,1.206,2.185
223.94,3.042,0.453,2.185
224.45,2.955,0.453,2.185
224.96,3.043,0.539,2.185
225.8,3.042,0.453,2.185
226.32,3.038,0.453,2.187
226.83,2.992,0.467,2.185
227.64,3.054,0.457,2.185
228.15,3.046,0.467,2.185
229.11,3.053,0.473,2.185
229.62,3.05,0.467,2.185
230.38,3.053,0.453,2.185
230.9,3.038,0.525,2.185
231.41,3.049,0.453,2.187
231.93,3.049,0.453,2.185
232.44,3.012,0.453,2.181
232.95,3.038,0.453,2.185
233.46,3.049,0.453,2.185
233.98,3.038,0.467,2.185
234.84,3.049,0.453,2.187
235.36,3.045,1.149,2.185
236.07,3.044,0.541,2.185
236.6,3.041,0.525,2.185
237.28,3.108,0.453,2.185
237.79,3.109,0.48,2.185
239.12,3.048,0.523,2.185
239.63,3.125,0.47,2.185
241.44,3.053,0.453,2.185
241.97,3.114,0.467,2.185
243.38,2.963,0.453,2.181
243.89,3.059,0.467,2.185
244.56,2.963,0.617,1.185
245.08,3.002,0.453,2.185
245.59,3.052,0.467,2.185
247.12,3.055,0.453,0.531
247.64,3.004,0.453,2.185
248.15,3.035,0.526,2.185
248.99,3.042,0.514,2.185
249.51,3.047,0.525,2.185
250.27,3.05,0.539,2.185
250.81,3.044,1.319,2.185
251.75,3.046,0.52,2.185
252.26,3.048,0.467,2.185
253.1,3.059,0.453,2.187
253.62,3.01,0.514,2.185
254.13,2.975,0.453,2.181
254.64,3.047,0.467,2.185
255.33,3.05,0.453,2.185
255.85,3.044,0.467,2.185
256.48,3.042,0.453,2.185
257.0,3.047,0.525,2.185
258.14,3.05,0.512,2.185
258.65,3.103,0.457,2.185
259.53,2.954,0.453,2.181
260.04,3.046,0.467,2.185
260.55,3.049,0.453,2.185
261.06,2.952,0.453,2.185
261.57,2.99,1.093,2.185
262.83,3.053,0.543,2.185
263.35,3.044,0.467,2.185
264.27,3.042,0.527,2.185
264.79,3.047,0.467,2.185
265.64,3.08,0.453,2.185
266.15,3.056,0.467,2.185
267.94,3.125,0.465,2.185
268.46,3.048,0.467,2.185
269.99,2.963,0.55,1.185
270.52,3.052,0.467,2.185
271.21,3.055,0.467,2.185
271.73,3.117,0.469,2.185
273.86,2.95,0.453,0.531
274.4,3.042,0.462,2.185
275.82,2.961,0.482,2.181
276.33,3.114,0.467,2.185
277.29,2.96,0.482,2.181
277.8,3.039,0.467,2.185
278.35,3.05,0.453,2.185
278.87,3.105,0.466,2.185
280.2,2.962,0.482,2.181
280.73,3.034,0.465,2.185
281.74,2.95,0.482,2.181
282.26,3.042,0.467,2.185
282.9,3.045,0.453,2.185
283.44,3.043,1.376,2.185
284.5,3.125,0.468,2.185
285.02,3.047,0.467,2.185
286.5,3.058,0.513,2.185
287.01,3.043,0.582,2.185
287.77,3.054,0.453,2.185
288.28,3.048,0.51,2.185
288.8,2.952,0.453,2.181
289.31,3.039,0.467,2.185
289.9,3.042,0.453,2.185
290.42,3.04,0.467,2.185
291.24,3.052,0.453,2.185
291.75,3.113,0.472,2.185
293.02,3.055,0.453,2.185
293.55,3.113,0.467,2.185
294.79,2.947,0.54,1.185
295.31,3.047,1.206,2.185
296.51,3.116,0.453,2.185
297.03,3.039,0.467,2.185
298.58,3.05,0.453,2.185
299.09,3.05,0.467,2.185
299.6,3.058,0.511,2.185
300.12,3.055,0.467,2.185
301.24,3.125,0.453,2.185
301.75,3.104,0.469,2.185
302.88,2.962,0.552,1.185
303.4,3.12,0.47,2.185
304.49,3.051,0.453,2.185
305.01,3.116,0.471,2.185
306.54,3.055,0.474,2.185
307.06,3.057,0.467,2.185
308.69,3.055,0.478,2.185
309.2,3.045,0.467,2.185
310.21,3.077,0.453,2.185
310.73,3.099,0.464,2.185
311.43,2.963,0.466,0.531
311.95,3.053,0.582,2.185
312.81,3.113,0.466,2.185
313.33,3.108,0.469,2.185
314.36,3.051,0.453,2.185
314.87,3.116,0.464,2.185
316.56,2.948,0.453,2.181
317.08,3.045,0.467,2.185
317.77,3.044,0.453,2.185
318.29,3.041,0.467,2.185
318.84,3.052,0.473,2.185
319.36,3.106,0.466,2.185
320.17,2.962,0.482,2.181
320.69,3.04,0.525,2.185
321.54,3.114,0.453,2.185
322.06,3.04,0.467,2.185
323.43,3.051,0.523,2.185
323.95,3.102,0.467,2.185
324.86,2.962,0.535,1.185
325.38,3.104,0.473,2.185
326.36,3.042,0.453,2.185
326.89,3.12,0.465,2.185
328.22,2.963,0.482,2.181
328.74,3.057,0.525,2.185
329.7,3.055,0.545,2.185
330.22,3.1,0.463,2.185
331.35,2.962,0.453,2.181
331.85,3.054,0.453,2.185
