#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:34:01       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:02       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:03       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:04       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:05       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:06       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:07       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:08       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:09       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:10       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:11       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:12       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:13       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:14       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:15       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:16       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:17       0      0      1      0      0      0      0     92     13      0 
 20260722    03:34:18       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:19       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:20       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:21       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:22       0      0      0      0      0      0      0     92     13      0 
 20260722    03:34:23       0      0      0      0      0      0      0    685     15      0 
 20260722    03:34:24       0     14      1      0      0      0      0   1379     15      0 
 20260722    03:34:25       0      8      3      0      0      0      0   2171     15      0 
 20260722    03:34:26       0     35      3      0      0      0      0   1207     15      0 
 20260722    03:34:27       0     71     39      0      0      0      0   2785     15      0 
 20260722    03:34:28       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:29       0      4      0      0      0      0      0   2785     15      0 
 20260722    03:34:30       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:31       0     67     37      0      0      0      0   2785     15      0 
 20260722    03:34:32       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:33       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:34       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:35       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:36       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:37       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:38       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:39       0     42     17      0      0      0      0   2785     15      0 
 20260722    03:34:40       0      3      1      0      0      0      0   2785     15      0 
 20260722    03:34:41       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:42       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:34:43       0     76     41      0      0      0      0   2785     15      0 
 20260722    03:34:44       0      0      0      0      0      0      0   2781     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:34:45       0     63     34      0      0      0      0   2785     15      0 
 20260722    03:34:46       0      9      4      0      0      0      0   2785     15      0 
 20260722    03:34:47       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:48       0     27     11      0      0      0      0   2785     15      0 
 20260722    03:34:49       0     22     11      0      0      0      0   2785     15      0 
 20260722    03:34:50       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:51       0      3      0      0      0      0      0   2785     15      0 
 20260722    03:34:52       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:53       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:54       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:55       0     35     10      0      0      0      0   2785     15      0 
 20260722    03:34:56       0     18      1      0      0      0      0   2787     15      0 
 20260722    03:34:57       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:34:58       0     19      2      0      0      0      0   2785     15      0 
 20260722    03:34:59       0      3      0      0      0      0      0   2785     15      0 
 20260722    03:35:00       0     56     30      0      0      0      0   2785     15      0 
 20260722    03:35:01       0     81     44      0      0      0      0   2785     15      0 
 20260722    03:35:02       0     33      4      0      0      0      0   2785     15      0 
 20260722    03:35:03       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:04       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:05       0     27     14      0      0      0      0   2785     15      0 
 20260722    03:35:06       0     21      2      0      0      0      0   2785     15      0 
 20260722    03:35:07       0     47     30      0      0      0      0   2785     15      0 
 20260722    03:35:08       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:09       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:10       0      0      0      0      0      0      0   1207     15      0 
 20260722    03:35:11       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:12       0     60     33      0      0      0      0   2781     15      0 
 20260722    03:35:13       0      5      3      0      0      0      0   2785     15      0 
 20260722    03:35:14       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:15       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:35:16       0     22     11      0      0      0      0   2785     15      0 
 20260722    03:35:17       0     49     22      0      0      0      0   2785     15      0 
 20260722    03:35:18       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:19       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:20       0     81     44      0      0      0      0   2785     15      0 
 20260722    03:35:21       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:22       0     23      0      0      0      0      0   2785     15      0 
 20260722    03:35:23       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:24       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:25       0      0      0      0      0      0      0   1207     15      0 
 20260722    03:35:26       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:27       0     20     10      0      0      0      0   2781     15      0 
 20260722    03:35:28       0     24     11      0      0      0      0   2785     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:35:29       0      9      0      0      0      0      0   2781     15      0 
 20260722    03:35:30       0     18      2      0      0      0      0   2785     15      0 
 20260722    03:35:31       0     39     21      0      0      0      0   2785     15      0 
 20260722    03:35:32       0     83     46      0      0      0      0   2781     15      0 
 20260722    03:35:33       0     43     16      0      0      0      0   2785     15      0 
 20260722    03:35:34       0     53     27      0      0      0      0   2785     15      0 
 20260722    03:35:35       0     86     47      0      0      0      0   2785     15      0 
 20260722    03:35:36       0     25     17      0      0      0      0   2785     15      0 
 20260722    03:35:37       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:38       0     20      9      0      0      0      0   2785     15      0 
 20260722    03:35:39       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:40       0      5      0      0      0      0      0   2785     15      0 
 20260722    03:35:41       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:42       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:43       0      0      0      0      0      0      0   2787     15      0 
 20260722    03:35:44       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:35:45       0     22     11      0      0      0      0   1207     15      0 
