#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    04:18:37       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:38       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:39       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:40       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:41       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:42       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:43       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:44       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:45       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:46       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:47       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:48       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:49       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:50       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:51       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:52       0      0      1      0      0      0      0     92     13      0 
 20260722    04:18:53       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:54       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:55       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:56       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:57       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:58       0      0      0      0      0      0      0     92     13      0 
 20260722    04:18:59       0      0      0      0      0      0      0    685     15      0 
 20260722    04:19:00       0     11      0      0      0      0      0   1283     15      0 
 20260722    04:19:01       0     14      6      0      0      0      0   2683     15      0 
 20260722    04:19:02       0     35      3      0      0      0      0   2707     15      0 
 20260722    04:19:03       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:04       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:05       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:06       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:07       0      0      0      0      0      0      0   2781     15      0 
 20260722    04:19:08       0     65     35      0      0      0      0   2785     15      0 
 20260722    04:19:09       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:10       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:11       0     71     38      0      0      0      0   2785     15      0 
 20260722    04:19:13       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:14       0     11      4      0      0      0      0   2785     15      0 
 20260722    04:19:15       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:16       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:17       0     87     46      0      0      0      0   2785     15      0 
 20260722    04:19:18       0     14      0      0      0      0      0   2785     15      0 
 20260722    04:19:19       0     20      6      0      0      0      0   2785     15      0 
 20260722    04:19:20       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:21       0     32     11      0      0      0      0   2785     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    04:19:22       0     71     38      0      0      0      0   2785     15      0 
 20260722    04:19:23       0     27     12      0      0      0      0   2785     15      0 
 20260722    04:19:24       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:25       0     14      7      0      0      0      0   2785     15      0 
 20260722    04:19:26       0      0      0      0      0      0      0   2781     15      0 
 20260722    04:19:27       0     85     46      0      0      0      0   1207     15      0 
 20260722    04:19:28       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:29       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:30       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:31       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:32       0      0      0      0      0      0      0   2781     15      0 
 20260722    04:19:33       0     35     19      0      0      0      0   2785     15      0 
 20260722    04:19:34       0     41     22      0      0      0      0   2785     15      0 
 20260722    04:19:35       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:36       0      3      1      0      0      0      0   2781     15      0 
 20260722    04:19:37       0     79     42      0      0      0      0   2785     15      0 
 20260722    04:19:38       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:39       0     42     16      0      0      0      0   2781     15      0 
 20260722    04:19:40       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:41       0     18      0      0      0      0      0   2785     15      0 
 20260722    04:19:42       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:43       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:44       0     14      8      0      0      0      0   1687     15      0 
 20260722    04:19:45       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:19:46       0     53     28      0      0      0      0   2785     15      0 
 20260722    04:19:47       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:48       0     81     44      0      0      0      0   2785     15      0 
 20260722    04:19:49       0      0      0      0      0      0      0   1207     15      0 
 20260722    04:19:50       0      3      1      0      0      0      0   2785     15      0 
 20260722    04:19:51       0     27      8      0      0      0      0   2785     15      0 
 20260722    04:19:52       0     22     10      0      0      0      0   2785     15      0 
 20260722    04:19:53       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:54       0     86     46      0      0      0      0   2785     15      0 
 20260722    04:19:55       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:56       0      0      0      0      0      0      0   2785     15      0 
 20260722    04:19:57       0     77     41      0      0      0      0   2781     15      0 
 20260722    04:19:58       0      3      1      0      0      0      0   2781     15      0 
 20260722    04:19:59       0     20      9      0      0      0      0   2785     15      0 
 20260722    04:20:00       0     23      0      0      0      0      0   2785     15      0 
 20260722    04:20:01       0      4      0      0      0      0      0   2785     15      0 
 20260722    04:20:02       0      0      0      0      0      0      0   2787     15      0 
