t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
70.34,3.102,0.472,2.185
71.36,2.964,0.466,0.531
71.97,3.132,0.464,2.185
73.64,2.968,0.453,0.531
74.16,3.05,0.467,2.185
74.7,3.049,0.453,2.185
75.22,3.0,0.453,0.531
75.85,3.028,0.453,2.185
76.35,2.981,0.453,2.181
76.87,3.051,0.467,2.185
77.37,3.056,0.531,2.185
77.88,3.058,0.467,2.185
79.14,3.056,0.453,2.185
79.66,3.125,0.453,2.185
80.6,3.056,0.467,2.185
81.11,3.055,0.453,2.185
81.62,2.959,0.453,2.187
82.13,2.954,0.467,2.185
82.81,3.081,0.453,2.185
83.32,3.046,0.467,2.185
84.54,2.965,0.453,0.531
85.07,3.046,0.467,2.185
85.67,3.108,0.453,2.185
86.18,3.111,0.463,2.185
87.87,2.965,0.453,0.531
88.39,2.958,0.453,2.185
88.9,3.025,0.453,2.181
89.41,2.987,0.453,2.185
89.92,3.054,1.092,2.185
90.65,3.063,0.467,2.185
91.16,3.12,0.467,2.185
92.45,2.965,0.548,1.185
92.98,2.999,0.453,0.531
93.57,3.086,0.453,2.185
94.08,3.038,0.453,2.181
94.59,3.045,0.464,2.185
95.1,3.008,0.478,2.185
95.61,2.965,0.587,1.185
96.12,2.985,0.453,2.185
96.63,3.058,0.467,2.185
97.18,2.969,0.453,0.531
97.7,3.052,0.469,2.185
98.22,2.975,0.453,2.185
98.73,3.042,0.467,2.185
99.23,2.961,0.482,2.181
99.74,3.046,0.467,2.185
100.25,3.049,0.467,2.185
100.76,2.965,0.482,2.181
101.27,3.05,0.467,2.185
101.78,2.974,0.511,2.185
102.29,2.961,0.453,0.531
102.82,3.07,0.922,2.185
103.5,3.14,0.453,2.185
104.01,3.066,0.467,2.185
105.21,3.094,0.453,2.185
105.72,3.106,0.468,2.185
106.87,2.967,0.58,1.185
107.48,3.132,0.469,2.185
108.67,2.952,0.453,0.531
109.19,3.112,0.453,2.185
109.76,2.968,0.466,0.531
110.29,3.052,0.453,2.185
111.2,2.963,0.466,0.531
111.73,3.045,0.467,2.185
112.24,3.049,0.453,2.185
112.75,3.055,0.979,2.185
113.41,3.057,0.453,2.187
113.92,3.05,0.467,2.185
114.43,2.965,1.102,2.181
114.95,3.078,0.453,2.185
115.51,2.987,0.453,0.531
116.03,2.941,0.453,2.187
116.54,3.018,0.467,2.185
117.4,2.953,0.55,1.185
117.92,3.029,0.467,2.185
118.43,3.041,0.453,2.187
118.95,3.045,0.525,2.185
119.48,3.123,0.465,2.185
119.99,3.116,0.458,2.185
121.01,2.969,0.482,2.181
121.52,3.049,0.467,2.185
122.03,3.053,0.467,2.185
122.54,3.056,0.453,2.185
123.06,3.046,0.467,2.185
123.65,3.114,0.453,2.185
124.18,3.116,0.457,2.185
125.46,2.97,0.548,1.185
125.99,3.059,1.206,2.185
126.7,3.066,0.453,2.185
127.21,3.055,0.467,2.185
127.85,3.053,0.453,2.185
128.37,3.123,0.463,2.185
129.08,2.954,0.453,0.531
129.6,3.053,0.453,2.187
130.1,2.976,0.453,2.181
130.61,2.983,0.453,2.185
131.12,3.054,0.467,2.185
131.63,3.053,0.453,2.187
132.14,3.061,0.467,2.185
132.65,3.049,0.453,2.185
133.17,3.042,0.467,2.185
133.68,2.933,0.654,1.185
134.18,2.966,0.453,2.185
134.69,2.966,0.453,0.531
135.2,3.013,0.467,2.181
135.71,3.041,0.453,2.185
136.21,3.057,0.467,2.185
136.72,3.113,0.453,2.185
137.24,2.946,0.453,2.181
137.75,3.117,0.453,2.185
138.27,3.061,0.695,2.185
139.12,3.049,0.453,0.531
139.73,3.059,0.467,2.185
140.24,3.124,0.453,2.185
140.75,3.042,0.453,2.181
141.26,3.049,0.503,2.185
141.77,2.95,0.453,2.185
142.28,2.979,0.453,2.181
142.79,3.062,0.464,2.185
143.3,3.054,1.092,2.185
144.08,3.062,0.453,2.187
144.6,3.05,0.467,2.185
145.16,2.966,0.535,1.185
145.69,3.053,0.453,2.185
146.2,2.958,0.482,2.181
146.73,3.042,0.525,2.185
147.29,3.045,0.493,2.185
147.8,3.009,0.466,2.185
148.36,2.966,0.453,0.531
148.89,3.124,0.463,2.185
150.0,2.954,0.58,1.185
150.59,2.933,0.453,0.531
151.11,2.941,0.453,2.185
151.65,2.958,0.453,0.531
152.17,2.984,0.453,0.531
152.93,2.983,0.552,1.185
153.45,3.095,0.453,2.185
153.96,3.05,0.555,2.185
154.51,2.967,0.453,0.531
155.03,3.121,0.465,2.185
156.18,2.969,0.535,1.185
156.71,3.05,0.467,2.185
157.49,3.048,0.453,2.185
158.0,3.053,0.526,2.185
158.8,3.057,0.453,0.531
159.35,2.933,0.58,1.185
159.88,3.042,0.467,2.185
160.39,3.051,0.467,2.185
160.9,3.093,0.453,2.185
161.4,3.058,0.582,2.185
162.63,3.127,0.467,2.185
163.15,3.053,0.467,2.185
164.53,3.051,0.472,2.185
165.04,3.119,0.465,2.185
166.13,2.952,0.566,0.732
166.65,2.975,0.474,2.185
167.16,2.962,0.482,2.181
167.67,2.971,0.453,2.181
168.18,3.041,0.519,2.185
168.69,2.933,0.482,2.181
169.2,3.042,0.467,2.185
169.72,3.078,0.462,2.185
171.21,2.962,0.548,1.185
171.72,2.941,0.453,2.185
172.23,3.04,0.467,2.185
172.74,3.045,0.453,2.185
173.26,3.066,0.467,2.185
174.25,3.124,0.464,2.185
174.78,3.1,0.467,2.185
175.93,3.049,0.478,2.185
176.44,3.054,0.582,2.185
177.44,3.055,0.467,2.185
177.95,3.112,0.467,2.185
179.66,2.966,0.537,1.185
180.29,3.066,0.467,2.185
181.29,3.054,0.453,2.187
181.8,3.063,0.467,2.185
182.37,2.97,0.535,1.185
182.9,3.059,0.467,2.185
183.41,3.042,0.586,2.185
183.99,2.97,0.453,0.531
184.52,3.114,0.463,2.185
185.73,2.968,0.548,1.185
186.25,3.005,0.453,2.185
186.77,2.95,0.482,2.181
187.29,3.096,0.467,2.185
188.33,3.054,0.47,2.185
188.85,3.081,0.467,2.185
189.75,2.966,0.466,0.531
190.28,3.059,0.467,2.185
190.79,3.066,0.752,2.185
191.33,3.058,0.501,2.185
191.85,3.058,0.467,2.185
193.01,3.058,0.472,2.185
193.53,3.125,0.454,2.185
194.73,2.97,0.65,1.185
195.25,2.992,0.453,2.185
195.76,3.096,0.467,2.185
197.54,2.968,0.466,0.531
198.07,3.07,0.467,2.185
198.67,3.058,0.453,2.185
199.18,2.959,0.453,2.185
199.69,3.052,0.524,2.181
200.2,3.058,0.453,2.185
200.71,2.945,0.453,2.185
201.22,2.991,0.453,2.181
201.73,3.079,0.467,2.185
202.54,3.057,0.453,2.185
203.05,3.103,0.463,2.185
204.12,2.971,0.552,1.185
204.65,3.009,0.453,2.185
205.16,3.048,0.467,2.185
205.74,2.945,0.453,0.531
206.26,3.047,0.467,2.185
206.77,3.081,0.467,2.185
207.4,3.054,0.453,2.185
207.92,3.077,0.467,2.185
208.61,3.05,0.453,2.185
209.13,3.066,1.093,2.185
209.9,3.054,0.453,2.185
210.42,3.067,0.922,2.185
211.0,3.061,0.474,2.185
211.51,3.126,0.466,2.185
212.18,2.969,0.548,1.185
212.74,3.042,0.467,2.185
213.6,3.049,0.525,2.185
214.12,3.061,0.467,2.185
215.32,3.061,0.542,2.185
215.83,3.066,0.467,2.185
216.47,3.054,0.453,2.187
216.98,3.075,0.525,2.185
217.5,3.062,0.505,2.187
218.01,3.069,0.525,2.185
218.69,3.057,0.518,2.185
219.21,3.073,0.467,2.185
220.2,3.061,0.476,2.185
220.71,3.136,0.465,2.185
222.09,2.958,0.667,0.732
222.61,3.088,1.206,2.185
223.45,3.054,0.453,2.185
223.97,3.07,0.526,2.185
224.63,3.058,0.469,2.185
225.15,3.107,0.467,2.185
226.55,3.049,0.539,2.185
227.06,3.067,0.467,2.185
228.67,3.057,0.453,2.187
229.18,3.08,0.467,2.185
230.02,3.057,0.465,2.185
230.54,3.076,0.467,2.185
231.58,3.116,0.453,2.185
232.09,3.112,0.467,2.185
233.67,2.965,0.453,0.531
234.29,3.068,0.467,2.185
235.37,2.954,0.453,0.531
235.89,3.058,0.467,2.185
236.4,2.944,0.453,0.531
236.9,2.971,0.453,2.185
237.42,3.058,0.526,2.185
238.33,3.053,0.453,2.185
238.84,3.019,0.453,2.185
239.35,2.969,0.453,2.181
239.87,3.076,0.467,2.185
240.56,2.969,0.453,0.531
241.17,3.069,0.467,2.185
241.72,3.057,0.475,2.185
242.23,3.03,0.496,2.185
242.75,2.968,0.453,0.531
243.27,3.064,0.467,2.185
243.79,3.058,0.453,2.185
244.3,3.059,0.453,2.185
244.89,2.955,0.701,1.185
245.41,3.083,0.467,2.185
245.92,3.058,0.476,2.185
246.44,3.068,0.467,2.185
247.47,3.05,0.453,0.531
247.99,3.044,0.467,2.185
248.78,3.046,0.453,2.185
249.3,3.066,1.092,2.185
250.05,3.058,0.453,2.187
250.56,3.07,0.453,2.185
251.07,2.971,0.566,0.732
251.68,3.081,0.467,2.185
252.22,3.054,0.453,2.185
252.73,3.141,0.464,2.185
253.86,2.959,0.667,0.732
254.4,3.145,0.453,2.185
255.06,2.961,0.453,0.531
255.61,3.089,0.922,2.185
256.26,3.088,0.453,2.185
256.77,3.149,0.471,2.185
258.21,3.054,0.527,2.185
258.73,3.118,0.47,2.185
260.65,3.054,0.453,2.185
261.17,3.132,0.462,2.185
262.58,2.971,0.552,1.185
263.14,3.081,0.467,2.185
263.94,2.955,0.466,0.531
264.46,3.026,0.453,2.185
264.97,2.955,0.453,0.531
265.49,3.132,0.462,2.185
266.64,2.951,0.453,0.531
267.16,3.059,0.467,2.185
267.67,3.07,0.467,2.185
268.66,3.058,0.473,2.185
269.17,3.062,1.319,2.185
270.07,3.121,0.465,2.185
270.59,3.044,0.467,2.185
271.61,3.059,0.453,2.185
272.12,3.069,0.467,2.185
273.0,3.054,0.453,2.187
273.52,3.067,0.582,2.185
274.04,3.125,0.464,2.185
274.55,3.06,1.206,2.185
275.45,3.048,0.473,2.185
275.96,3.069,0.526,2.185
276.64,3.057,0.533,2.185
277.16,3.05,0.866,2.185
278.41,3.05,0.457,2.185
278.93,3.109,0.467,2.185
279.98,2.971,0.453,0.531
280.51,3.06,0.582,2.185
281.14,3.063,0.453,2.185
281.65,3.046,0.453,2.185
282.16,2.959,0.482,2.181
282.67,3.067,0.525,2.185
283.61,3.054,0.541,2.185
284.13,3.044,0.467,2.185
285.15,3.059,0.453,2.185
285.67,3.118,0.473,2.185
286.55,3.063,0.453,0.531
287.17,3.125,0.46,2.185
288.99,2.971,0.453,0.531
289.51,3.088,0.467,2.185
291.04,3.063,0.453,2.185
291.55,3.137,0.469,2.185
292.4,3.059,0.453,2.185
292.91,3.118,0.469,2.185
294.83,3.063,0.453,2.185
295.35,3.119,0.456,2.185
296.88,2.971,0.552,1.185
297.43,3.13,0.465,2.185
298.61,2.955,0.453,0.531
299.15,3.063,0.639,2.185
299.73,3.121,0.466,2.185
300.24,3.071,0.467,2.185
301.74,3.059,0.465,2.185
302.26,3.056,0.467,2.185
303.56,3.069,0.474,2.185
304.07,3.104,0.467,2.185
304.93,3.069,0.453,2.185
305.44,3.079,0.467,2.185
306.51,3.066,0.52,2.185
307.03,3.143,0.466,2.185
308.64,2.971,0.453,0.531
309.16,3.077,0.467,2.185
309.94,2.969,0.453,0.531
310.45,3.085,0.467,2.185
310.96,3.059,0.453,2.185
311.49,3.142,0.466,2.185
312.26,2.971,0.538,1.185
312.8,3.146,0.465,2.185
313.6,3.055,0.453,2.185
314.11,3.122,0.467,2.185
315.33,3.059,0.524,2.185
315.85,3.113,0.467,2.185
317.32,2.967,0.453,0.531
317.85,3.059,1.149,2.185
319.14,3.124,0.453,2.185
319.66,3.059,0.752,2.185
321.3,3.047,0.453,2.185
321.83,3.067,1.262,2.185
322.43,3.123,0.453,2.185
322.94,3.067,0.467,2.185
324.08,3.118,0.453,2.185
324.6,3.069,0.639,2.185
325.84,3.119,0.453,2.185
326.35,3.132,0.47,2.185
327.57,3.061,0.453,2.185
328.08,3.148,0.471,2.185
329.55,3.057,0.453,2.185
330.08,3.12,0.456,2.185
331.75,2.958,0.566,0.631
332.28,3.087,0.467,2.185
333.28,3.065,0.515,2.185
333.79,3.14,0.466,2.185
334.51,2.958,0.539,1.185
335.04,3.129,0.466,2.185
335.97,2.958,0.466,0.531
336.49,3.136,0.472,2.185
337.41,3.061,0.453,2.185
337.93,3.132,0.464,2.185
339.64,2.974,0.58,1.185
340.19,3.078,0.467,2.185
340.92,3.051,0.453,2.185
341.43,3.071,0.866,2.185
342.03,3.059,0.513,2.185
342.55,3.068,0.467,2.185
343.55,3.05,0.453,2.185
344.06,3.077,0.467,2.185
345.06,3.058,0.521,2.185
345.58,3.141,0.47,2.185
347.02,2.955,0.453,0.531
347.57,3.076,0.467,2.185
348.49,3.057,0.51,2.185
349.0,3.074,0.752,2.185
350.16,3.052,0.467,2.185
350.67,3.122,0.465,2.185
352.15,2.967,0.453,0.531
352.69,3.054,0.467,2.185
353.65,3.054,0.526,2.185
354.16,3.07,0.467,2.185
355.39,3.058,0.453,2.185
355.9,3.053,0.467,2.185
356.56,3.057,0.453,2.185
357.08,3.038,0.453,2.185
357.59,2.969,0.453,2.181
358.1,3.074,0.467,2.185
359.01,3.129,0.453,2.185
359.52,3.144,0.467,2.185
360.7,2.969,0.548,1.185
361.23,3.055,1.149,2.185
362.17,3.055,0.453,2.185
362.68,3.068,1.206,2.185
363.49,3.05,0.457,2.185
364.0,3.129,0.463,2.185
365.57,2.971,0.453,0.531
366.09,2.983,0.453,2.185
366.6,3.069,0.467,2.185
367.97,3.057,0.538,2.185
368.49,3.097,0.453,2.185
369.6,3.062,0.453,2.185
370.11,3.133,0.468,2.185
371.57,3.054,0.453,2.185
372.08,3.113,0.695,2.185
373.72,3.063,0.473,2.185
374.24,3.07,0.467,2.185
375.62,3.057,0.453,2.185
376.13,3.073,0.467,2.185
376.64,3.062,0.453,2.185
377.14,3.02,0.453,2.185
377.65,2.97,0.683,1.185
378.17,2.992,0.464,2.185
379.27,2.97,0.538,1.185
379.79,3.069,0.467,2.185
380.3,3.057,0.498,2.185
380.81,3.08,0.467,2.185
381.57,3.062,0.453,2.185
382.08,3.07,0.467,2.185
382.7,3.057,0.457,2.185
383.22,3.062,1.432,2.185
384.57,3.062,0.535,2.185
385.1,3.097,0.467,2.185
386.39,2.97,0.541,1.185
386.92,2.985,0.453,2.185
387.43,3.076,0.467,2.185
388.19,3.064,0.453,2.185
388.7,2.995,0.453,2.185
389.22,3.021,0.453,2.181
389.73,3.055,0.467,2.185
390.24,3.001,0.453,0.531
390.75,2.968,0.453,2.185
391.26,3.08,0.453,2.185
392.76,2.966,0.482,2.181
393.27,2.98,0.453,2.185
393.78,3.047,0.469,2.185
395.34,3.05,0.453,2.185
395.85,3.126,0.469,2.185
397.45,3.059,0.453,2.185
397.98,3.145,0.455,2.185
399.44,2.97,0.6,1.185
400.01,3.11,0.467,2.185
401.19,3.06,0.453,2.185
401.7,3.089,0.467,2.185
402.6,2.956,0.453,0.531
403.13,3.049,0.866,2.185
403.64,3.06,0.453,2.185
404.16,3.051,0.866,2.185
404.76,3.1,0.453,2.185
405.27,3.058,0.979,2.185
407.17,3.059,0.453,2.185
407.69,3.129,0.462,2.185
408.77,2.971,0.579,1.185
409.29,3.055,0.513,2.185
409.8,2.952,0.453,2.185
410.31,3.08,0.453,2.181
410.82,3.057,0.467,2.185
411.33,3.11,0.463,2.185
412.95,2.972,0.453,0.531
413.47,3.045,0.467,2.185
414.06,2.956,0.453,0.531
414.58,2.956,0.453,2.185
415.09,3.003,0.453,2.181
415.6,3.07,0.639,2.185
416.3,3.059,0.453,2.185
416.81,3.059,0.483,2.185
417.32,2.964,0.534,1.185
417.83,3.093,0.453,2.185
418.38,2.972,0.537,1.185
418.91,3.049,0.453,2.185
419.43,2.968,0.453,2.181
419.94,3.057,0.539,2.185
421.68,2.964,0.453,0.531
422.19,2.957,0.453,2.185
422.7,3.021,0.695,2.185
424.31,3.095,0.453,2.185
424.82,3.126,0.468,2.185
426.3,3.056,0.453,0.531
426.82,3.129,0.469,2.185
428.03,2.957,0.55,1.185
428.56,3.071,0.467,2.185
429.55,3.059,0.453,2.185
430.06,3.06,0.467,2.185
430.61,3.047,0.453,2.185
431.12,3.057,0.453,2.185
431.64,3.023,0.453,2.181
432.15,3.039,0.568,2.185
432.73,2.964,0.453,0.531
433.26,3.09,0.467,2.185
434.86,3.06,0.453,0.531
435.49,3.045,0.866,2.185
436.27,3.047,0.453,2.185
436.78,3.074,0.467,2.185
437.34,3.056,0.453,2.185
437.86,3.066,0.467,2.185
438.41,3.047,0.453,2.185
438.92,3.067,0.467,2.185
439.43,3.056,0.453,2.185
439.96,3.069,0.467,2.185
441.05,3.055,0.453,0.531
441.67,2.985,0.466,2.185
442.18,2.967,0.482,2.181
442.69,3.056,0.467,2.185
443.21,3.082,0.525,2.185
443.74,3.055,0.47,2.185
444.26,3.06,1.092,2.185
444.96,3.047,0.453,2.187
445.49,3.068,0.525,2.185
446.22,3.06,0.453,2.185
446.73,2.981,0.529,2.185
447.24,2.981,0.564,1.185
447.77,3.082,0.467,2.185
448.54,2.947,0.566,0.631
449.07,3.056,0.467,2.185
449.58,3.08,0.467,2.185
450.14,2.955,0.552,1.185
450.67,3.052,0.467,2.185
451.18,3.071,0.467,2.185
451.79,3.117,0.453,2.185
452.31,3.126,0.468,2.185
453.48,2.964,0.453,0.531
454.0,3.128,0.466,2.185
455.42,2.964,0.617,0.732
455.94,3.074,0.554,2.185
456.83,3.048,0.453,2.185
457.34,3.07,0.467,2.185
458.57,3.043,0.462,2.185
459.09,3.125,0.472,2.185
460.5,2.968,0.548,1.185
461.03,3.139,0.464,2.185
461.79,2.968,0.453,0.531
462.33,3.064,0.467,2.185
463.03,3.052,0.453,2.185
463.55,3.125,0.462,2.185
464.08,2.968,0.58,1.185
464.6,3.052,0.467,2.187
465.12,3.06,1.206,2.185
465.92,3.048,0.453,2.185
466.43,3.068,0.467,2.185
466.94,3.056,0.453,2.185
467.45,3.07,0.467,2.185
468.01,2.968,0.539,1.185
468.54,3.07,0.467,2.185
469.05,3.056,0.453,2.185
469.56,3.06,0.639,2.185
470.63,3.085,0.453,2.185
471.14,3.115,0.467,2.185
473.06,3.052,0.453,2.185
473.59,3.125,0.464,2.185
474.86,2.968,0.516,0.581
475.39,3.06,0.467,2.185
476.16,3.048,0.529,2.185
476.68,3.079,0.467,2.185
477.37,3.052,0.453,2.185
477.88,3.079,0.467,2.185
478.81,3.06,0.489,2.185
479.32,3.111,0.455,2.185
480.89,2.963,0.552,1.185
481.41,3.079,0.467,2.185
482.01,3.052,0.453,2.185
482.52,3.081,0.467,2.185
483.04,3.044,0.504,2.185
483.57,3.064,0.467,2.185
484.26,3.052,0.507,2.185
484.78,3.081,0.467,2.185
485.6,3.044,0.453,2.187
486.12,3.064,0.525,2.185
486.68,3.117,0.453,2.185
487.2,3.048,0.525,2.185
488.74,3.048,0.542,2.185
489.27,3.068,0.467,2.185
490.04,3.104,0.453,2.185
490.55,3.051,0.467,2.185
492.1,3.088,0.453,2.185
492.62,3.115,0.466,2.185
494.21,2.956,0.453,0.531
494.73,3.076,1.319,2.185
495.73,3.064,0.453,2.187
496.24,3.044,0.453,2.185
496.74,3.044,0.453,2.185
497.28,3.064,0.467,2.185
498.71,3.056,0.453,2.187
499.23,3.068,0.467,2.185
499.98,3.056,0.453,2.185
500.49,3.064,0.467,2.185
501.02,3.052,0.453,2.185
501.53,2.957,0.453,2.185
502.04,2.945,0.453,0.531
502.55,2.939,0.453,2.185
503.06,3.062,0.453,2.181
503.57,3.052,0.492,2.185
504.08,2.944,0.453,2.185
504.59,2.974,0.453,2.181
505.1,3.048,0.453,2.185
505.62,2.948,0.453,2.185
506.13,3.04,0.453,2.181
506.65,3.124,0.453,2.185
507.21,2.958,0.453,0.531
507.73,2.984,0.453,2.185
508.24,3.085,0.466,2.185
509.36,2.956,0.552,1.185
509.91,3.054,1.093,2.185
511.0,3.062,0.467,2.185
511.51,3.115,0.467,2.185
513.57,2.957,0.466,0.531
514.17,2.961,0.453,2.185
514.68,2.999,0.453,2.181
515.2,3.122,0.469,2.185
516.87,2.968,0.65,1.185
517.4,3.15,0.462,2.185
518.52,2.969,0.453,0.531
519.04,2.957,0.453,2.185
519.55,3.037,0.453,2.181
520.07,3.135,0.454,2.185
520.8,2.949,0.552,1.185
521.33,3.004,0.453,2.185
521.84,3.094,0.467,2.185
523.31,3.056,0.453,2.185
523.82,3.07,0.467,2.185
525.21,2.967,0.453,0.531
525.73,3.037,0.469,2.185
526.24,2.969,0.482,2.181
526.75,3.052,0.467,2.185
527.26,2.948,0.453,0.531
527.77,3.045,0.467,2.185
528.28,3.056,0.467,2.185
529.14,3.052,0.453,2.185
529.65,3.033,0.453,2.185
530.16,2.978,0.453,2.181
530.67,3.083,0.752,2.185
531.25,3.056,0.453,2.187
531.78,3.06,1.206,2.185
532.48,3.048,0.467,2.185
532.99,3.117,0.466,2.185
534.22,2.969,0.579,1.185
534.74,3.088,0.467,2.185
535.51,3.061,0.529,2.185
536.02,3.04,0.467,2.185
536.9,3.054,0.457,2.185
537.41,3.071,0.467,2.185
538.68,3.063,0.514,2.185
539.2,3.121,0.462,2.185
540.08,2.955,0.453,0.531
540.6,2.991,0.453,2.185
541.11,3.103,0.466,2.185
542.15,2.957,0.453,0.531
542.67,3.113,0.465,2.185
543.98,2.953,0.453,0.531
544.51,3.046,0.467,2.185
545.41,3.061,0.453,2.185
545.93,3.056,0.525,2.185
546.62,3.052,0.535,2.187
547.14,3.053,0.639,2.185
547.68,3.057,0.453,2.185
548.19,2.991,0.469,2.185
548.7,2.969,0.482,2.181
549.21,2.957,0.453,2.185
549.72,3.014,0.752,2.185
550.43,3.048,0.453,2.185
551.0,2.949,0.453,0.531
551.52,3.045,0.467,2.185
552.03,3.101,0.459,2.185
553.38,2.969,0.548,1.185
553.91,2.962,0.453,2.185
554.42,3.031,0.453,2.181
554.93,3.13,0.469,2.185
556.16,3.051,0.453,2.185
556.67,3.13,0.461,2.185
558.19,3.06,0.453,2.185
558.71,3.114,0.453,2.185
560.07,3.064,0.453,2.185
560.6,3.133,0.468,2.185
562.02,2.969,0.529,0.581
562.54,3.111,0.467,2.185
563.34,3.061,0.535,2.185
563.86,3.111,0.463,2.185
565.51,2.965,0.546,1.185
566.05,3.05,0.461,2.185
566.59,2.953,0.587,1.185
567.12,2.941,0.453,0.531
567.65,3.032,0.512,2.185
568.16,2.936,0.453,0.531
568.71,3.056,1.206,2.185
569.64,3.111,0.453,2.185
570.16,3.079,0.467,2.185
571.66,2.969,0.453,0.531
572.27,2.944,0.453,0.531
572.86,3.008,0.453,0.531
573.37,3.094,0.453,0.531
573.87,3.18,0.453,0.531
574.38,3.277,0.453,0.531
574.89,3.376,0.453,0.531
575.39,3.487,0.453,0.531
575.9,3.586,0.453,0.531
576.41,3.692,0.453,0.531
576.91,3.789,0.453,0.531
577.42,3.902,0.453,0.531
