#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260708    01:31:05       0      1      0      0      0      0      0   5153     15      0 
 20260708    01:31:07       0     49     22      0      0      0      0   5155     15      0 
 20260708    01:31:08       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:09       0     33     23      0      0      0      0   5153     15      0 
 20260708    01:31:10       0     80     52      0      0      0      0   5159     15      0 
 20260708    01:31:11       0      3      1      0      0      0      0   5153     15      0 
 20260708    01:31:12       0     83     58      0      0      0      0   5153     15      0 
 20260708    01:31:13       0     85     56      0      0      0      0   5155     15      0 
 20260708    01:31:14       0     98     68      0      0      0      0   5153     15      0 
 20260708    01:31:15       0     24     15      0      0      0      0   5153     15      0 
 20260708    01:31:16       0     79     55      0      0      0      0   5157     15      0 
 20260708    01:31:17       0     25     15      0      0      0      0   5153     15      0 
 20260708    01:31:18       0     41     28      0      0      0      0   5153     15      0 
 20260708    01:31:19       0      1      1      0      0      0      0   5153     15      0 
 20260708    01:31:20       0     91     61      0      0      0      0   5153     15      0 
 20260708    01:31:21       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:22       0     14     12      0      0      0      0   3617     15      0 
 20260708    01:31:23       0      2      1      0      0      0      0   5153     15      0 
 20260708    01:31:24       0     87     57      0      0      0      0   5153     15      0 
 20260708    01:31:25       0     17     11      0      0      0      0   5153     15      0 
 20260708    01:31:26       0      1      1      0      0      0      0   5155     15      0 
 20260708    01:31:27       0     99     69      0      0      0      0   5153     15      0 
 20260708    01:31:28       0      1      1      0      0      0      0   5159     15      0 
 20260708    01:31:29       0     91     59      0      0      0      0   5153     15      0 
 20260708    01:31:30       0     61     44      0      0      0      0   5155     15      0 
 20260708    01:31:31       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:32       0      0      0      0      0      0      0   5155     15      0 
 20260708    01:31:33       0     33     17      0      0      0      0   5153     15      0 
 20260708    01:31:34       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:35       0     42     24      0      0      0      0   5155     15      0 
 20260708    01:31:36       0      2      2      0      0      0      0   5153     15      0 
 20260708    01:31:37       0     89     57      0      0      0      0   5157     15      0 
 20260708    01:31:38       0     11      8      0      0      0      0   5153     15      0 
 20260708    01:31:39       0     99     68      0      0      0      0   5153     15      0 
 20260708    01:31:40       0      5      4      0      0      0      0   5153     15      0 
 20260708    01:31:41       0     74     48      0      0      0      0   5153     15      0 
 20260708    01:31:42       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:43       0     87     60      0      0      0      0   5153     15      0 
 20260708    01:31:44       0      1      1      0      0      0      0   5153     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260708    01:31:45       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:46       0     44     26      0      0      0      0   3617     15      0 
 20260708    01:31:47       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:48       0     51     30      0      0      0      0   5153     15      0 
 20260708    01:31:49       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:50       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:31:51       0      0      0      0      0      0      0   5159     15      0 
 20260708    01:31:52       0     96     67      0      0      0      0   5153     15      0 
 20260708    01:31:53       0     49     31      0      0      0      0   3617     15      0 
 20260708    01:31:54       0      2      1      0      0      0      0   5153     15      0 
 20260708    01:31:55       0     15     10      0      0      0      0   5153     15      0 
 20260708    01:31:56       0      1      0      0      0      0      0   5153     15      0 
 20260708    01:31:57       0     91     60      0      0      0      0   5153     15      0 
 20260708    01:31:58       0      2      2      0      0      0      0   5153     15      0 
 20260708    01:31:59       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:00       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:01       0     99     69      0      0      0      0   5153     15      0 
 20260708    01:32:02       0     24     15      0      0      0      0   5153     15      0 
 20260708    01:32:03       0     99     68      0      0      0      0   5153     15      0 
 20260708    01:32:04       0      6      4      0      0      0      0   5153     15      0 
 20260708    01:32:05       0      0      0      0      0      0      0   5157     15      0 
 20260708    01:32:06       0     90     60      0      0      0      0   5157     15      0 
 20260708    01:32:07       0     52     36      0      0      0      0   5153     15      0 
 20260708    01:32:08       0     51     36      0      0      0      0   3617     15      0 
 20260708    01:32:09       0      3      1      0      0      0      0   5153     15      0 
 20260708    01:32:10       0     76     50      0      0      0      0   5155     15      0 
 20260708    01:32:11       0     19     11      0      0      0      0   5153     15      0 
 20260708    01:32:12       0      0      0      0      0      0      0   5157     15      0 
 20260708    01:32:13       0     91     58      0      0      0      0   2043     15      0 
