t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
119.35,2.897,0.533,1.185
119.89,3.051,0.464,2.185
120.6,2.896,0.453,0.531
121.12,2.972,0.453,2.185
121.63,2.881,0.453,0.531
122.14,2.973,0.464,2.185
122.7,2.897,0.692,0.883
123.22,2.963,0.866,2.187
123.73,2.987,0.453,2.185
124.4,2.881,0.534,1.185
124.92,2.99,0.467,2.187
125.44,3.043,0.453,2.185
126.04,2.897,0.466,0.531
126.57,2.989,0.5,2.185
127.09,2.887,0.453,0.531
127.62,2.967,0.467,2.185
128.13,2.88,0.453,0.531
128.77,2.892,0.453,2.185
129.28,2.974,0.467,2.185
129.79,2.894,0.482,2.181
130.29,2.978,0.453,2.185
130.81,2.882,0.453,2.185
131.32,2.975,0.453,2.181
131.83,2.975,0.462,2.185
132.35,2.895,0.564,1.185
132.86,2.984,0.467,2.185
133.37,2.978,0.453,2.185
133.88,2.974,0.467,2.185
134.39,2.88,0.453,0.531
135.0,2.991,0.467,2.185
135.51,2.973,0.502,2.185
136.02,2.882,0.529,0.581
136.55,3.046,0.463,2.185
137.19,2.887,0.453,0.531
137.71,2.931,0.453,2.187
138.22,2.975,0.453,2.185
138.89,2.887,0.466,0.531
139.42,3.042,0.464,2.185
140.08,2.882,0.453,0.531
140.6,2.908,0.453,2.185
141.11,2.988,0.463,2.185
142.48,2.898,0.994,1.185
143.0,2.898,0.453,0.531
143.51,2.955,0.467,2.185
144.02,2.966,0.453,2.185
144.53,2.88,0.453,0.531
145.59,2.879,0.572,1.185
146.11,2.997,0.453,2.185
146.62,2.974,0.555,2.185
147.16,2.898,0.516,0.581
147.69,3.05,0.462,2.185
148.79,2.898,0.594,1.185
149.31,3.038,0.464,2.185
150.09,2.878,0.592,0.732
150.62,3.048,0.463,2.185
151.26,2.894,0.566,1.185
151.79,2.894,0.482,2.181
152.29,2.967,0.467,2.185
152.8,2.975,0.467,2.185
153.32,3.048,0.464,2.185
153.83,3.049,0.468,2.185
155.04,2.898,0.566,0.732
155.65,3.052,0.467,2.185
156.84,2.877,0.453,0.531
157.39,3.049,0.461,2.185
158.28,2.887,0.65,1.185
158.8,2.982,0.466,2.185
159.32,2.899,0.532,1.185
159.84,2.898,0.453,2.181
160.35,2.966,0.47,2.185
160.86,2.879,0.482,2.181
161.37,2.952,0.467,2.185
161.89,2.975,0.453,2.185
163.37,2.922,0.453,0.531
163.97,2.967,0.467,2.185
164.48,3.032,0.453,2.185
165.02,2.892,0.563,1.185
165.55,3.052,0.459,2.185
166.45,2.894,0.453,0.531
166.98,2.977,0.457,2.185
167.65,2.897,0.453,0.531
168.18,3.044,0.469,2.185
168.95,2.985,0.453,2.185
169.46,3.047,0.47,2.185
171.06,2.896,0.548,1.185
171.59,3.044,0.463,2.185
172.52,2.888,0.453,0.531
173.04,2.986,0.467,2.185
173.55,3.037,0.453,2.185
174.06,2.895,0.482,2.181
174.57,2.913,0.453,2.185
175.08,2.976,0.463,2.185
176.63,2.893,0.564,1.185
177.15,2.892,0.453,2.185
177.66,2.99,0.453,2.181
178.18,2.974,0.465,2.185
179.15,2.892,0.453,0.531
179.67,3.053,0.462,2.185
180.36,2.879,0.533,1.185
180.88,2.983,0.467,2.185
181.39,3.051,0.453,2.185
181.93,2.899,0.552,1.185
182.46,2.974,0.464,2.185
183.3,2.899,0.532,1.185
183.82,3.053,0.462,2.185
184.72,2.899,0.516,0.581
185.25,2.916,0.453,2.185
185.76,2.975,0.465,2.185
187.51,2.895,0.466,0.531
188.03,2.977,0.476,2.185
188.54,2.898,0.482,2.181
189.05,3.006,0.453,2.185
189.55,2.985,0.453,2.185
190.06,2.943,0.453,2.181
190.57,2.995,0.467,2.185
191.08,3.015,0.463,2.185
192.24,2.882,0.539,1.185
192.78,3.048,0.463,2.185
193.74,2.897,0.453,0.531
194.26,3.048,0.453,2.185
194.77,2.975,0.453,2.185
195.28,2.976,0.453,2.181
195.79,3.05,0.453,2.185
196.3,2.988,0.504,2.185
196.82,2.9,0.566,0.631
197.35,2.979,0.453,2.185
197.86,2.956,0.453,2.181
198.37,3.055,0.463,2.185
198.97,2.9,0.453,0.531
199.49,2.886,0.453,2.185
200.0,3.016,0.453,2.181
200.51,2.987,0.453,2.185
201.02,2.899,0.453,2.181
201.54,2.978,0.458,2.185
202.4,2.898,0.58,1.185
202.93,3.041,0.464,2.185
204.05,2.894,0.529,0.581
204.57,2.879,0.453,2.187
205.08,2.966,0.453,2.181
